date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1
2012-01-01 00:00:00,,0.0,105.7317761768476,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 01:00:00,,0.0,116.1682043239799,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 02:00:00,,0.0,124.72663262291536,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 03:00:00,,0.0,130.41566142128744,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 04:00:00,,0.0,132.19424210256423,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 05:00:00,,0.0,129.64484202065827,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 06:00:00,,0.0,123.35063249931852,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 07:00:00,,0.0,114.38490163255832,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 08:00:00,,0.0,103.68983612273384,0.0,0.0,0.0,-1.0,0.0,0.0
2012-01-01 09:00:00,,0.0,91.90101809385614,0.0,0.0,0.6702,-1.0,0.6702,0.6702
2012-01-01 10:00:00,197.3333333333333,258.3302897439833,79.41194422724463,4.583785554591168,134.78771472481068,62.42,80.75,90.62510943916615,90.62510943916615
2012-01-01 11:00:00,418.6666666666667,561.3919624136639,66.46497255895912,2.1684111583832766,382.0974420946689,340.22720000000004,74.8,346.99883598504977,346.99883598504977
2012-01-01 12:00:00,597.9166666666666,841.8938210230536,53.21411095759807,1.4514477203898506,628.4487466491601,577.2837999999999,84.41666666666667,544.9964227355858,544.9964227355858
2012-01-01 13:00:00,780.4166666666666,1080.720127459161,39.76271381747218,1.131903265082599,844.2891648135083,792.428,29.25,757.6123078188793,757.6123078188793
2012-01-01 14:00:00,964.6666666666666,1261.5952636174975,26.187628709145056,0.9700246465630884,1010.1162652498214,993.1134,8.016666666666667,927.2467202669112,927.2467202669112
