date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1
2021-01-01 00:00:00,,0.0,105.7317761768476,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 01:00:00,,0.0,116.1682043239799,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 02:00:00,,0.0,124.72663262291536,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 03:00:00,,0.0,130.41566142128744,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 04:00:00,,0.0,132.19424210256423,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 05:00:00,,0.0,129.64484202065827,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 06:00:00,,0.0,123.35063249931852,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 07:00:00,,0.0,114.38490163255832,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 08:00:00,,0.0,103.68983612273384,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-01 09:00:00,,0.0,91.90101809385614,0.0,0.0,0.5579999999999999,-1.0,0.5579999999999999,0.5579999999999999
2021-01-01 10:00:00,39.63,258.33028307178694,79.41194422724463,4.583785554591168,134.78771124349186,12.905399999999998,77.23333333333333,65.97425756917545,65.97425756917545
2021-01-01 11:00:00,97.24583333333334,561.3919479139417,66.46497255895912,2.1684111583832766,382.0974322257945,44.602700000000006,100.0,121.18663510665385,121.18663510665385
2021-01-01 12:00:00,191.7333333333333,841.8937992784843,53.21411095759807,1.4514477203898506,628.4487304174845,149.4091,100.0,208.92874140381264,208.92874140381264
2021-01-01 13:00:00,336.51666666666665,1080.7200995461471,39.76271381747218,1.131903265082599,844.2891430070715,254.9757,100.0,268.133259218009,268.133259218009
2021-01-01 14:00:00,425.0416666666667,1261.5952310328116,26.187628709145056,0.9700246465630884,1010.1162391603756,392.7784,100.0,356.92623671896934,356.92623671896934
2021-01-01 15:00:00,252.21666666666667,1372.192852437949,12.57282915100945,0.8920140047989183,1112.2709028198074,439.1831,100.0,350.1399824096511,350.1399824096511
2021-01-01 16:00:00,486.55,1404.975918634011,2.0846087000891287,0.871271874605392,1142.6463487007195,453.7614,100.0,321.01970075150075,321.01970075150075
2021-01-01 17:00:00,251.53333333333333,1357.7103178363136,15.04574179673223,0.9015055225896328,1098.865222660321,368.2035,97.0,290.771716800946,290.771716800946
2021-01-01 18:00:00,337.77500000000003,1233.6171226291217,28.66333732255337,0.9919721679966436,984.3585837023552,308.22369999999995,100.0,278.46887422969894,278.46887422969894
2021-01-01 19:00:00,285.65000000000003,1041.1530791921043,42.22115778241511,1.1747750109740709,808.2550197974151,116.5364,100.0,133.80793727788387,133.80793727788387
2021-01-01 20:00:00,110.43333333333334,793.4342940236238,55.64228828950662,1.539541459343693,585.2213243012633,95.9356,100.0,164.84327254345078,164.84327254345078
2021-01-01 21:00:00,68.4225,507.34239295826353,68.84667188546038,2.3955246551804987,336.0117965899747,26.55,93.26666666666668,109.59944307434972,109.59944307434972
2021-01-01 22:00:00,18.87175,202.37406626440745,81.72377261526803,5.7300979496085445,93.96167003095177,8.6214,-1.0,55.97953044354942,8.6214
2021-01-01 23:00:00,,0.0,94.10690048333494,0.0,0.0,0.0972,-1.0,0.0972,0.0972
2021-01-02 00:00:00,,0.0,105.6957393732136,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 01:00:00,,0.0,116.15297348012444,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 02:00:00,,0.0,124.73923972574852,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 03:00:00,,0.0,130.46265471330054,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 04:00:00,,0.0,132.27638112344138,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 05:00:00,,0.0,129.75375629999502,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 06:00:00,,0.0,123.47420981926884,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 07:00:00,,0.0,114.51404010000404,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 08:00:00,,0.0,103.81958892569632,0.0,0.0,0.0,-1.0,0.0,0.0
2021-01-02 09:00:00,,0.0,92.0290903558218,0.0,0.0,0.5730000000000001,-1.0,0.5730000000000001,0.5730000000000001
2021-01-02 10:00:00,49.308,255.30067899588173,79.53737433537181,4.634320700197944,132.5156964364866,13.864299999999998,81.48333333333333,62.52903261812722,62.52903261812722
2021-01-02 11:00:00,111.55454545454543,558.6279755747605,66.58742512526395,2.17895447080842,379.728224694095,66.0976,100.0,135.647658287845,135.647658287845
2021-01-02 12:00:00,239.2363636363636,839.5325495508117,53.33356623465005,1.4554862695667663,626.33901965093,197.0985,100.0,249.70272814702378,249.70272814702378
2021-01-02 13:00:00,262.15,1078.8712184243252,39.87939915112947,1.1338208555144167,842.6052351555222,248.1502,100.0,261.4871321281785,261.4871321281785
2021-01-02 14:00:00,372.0545454545455,1260.3334474374224,26.302264394428864,0.9709797805899504,1008.9559815518796,360.5019,97.0,328.6555054776609,328.6555054776609
2021-01-02 15:00:00,554.2363636363636,1371.5528855633725,12.688473268836011,0.8924165210331618,1111.6805935934076,507.724,100.0,422.59349642543884,422.59349642543884
2021-01-02 16:00:00,520.7,1404.9501118927046,2.0911625960070244,0.8712754730488242,1142.6246932330494,543.8071,92.83333333333331,428.0948470416431,428.0948470416431
2021-01-02 17:00:00,687.6727272727272,1358.2491606426,14.957869413239196,0.9011359672985496,1099.3660876835788,801.9744,39.0,816.3380725468601,816.3380725468601
2021-01-02 18:00:00,508.4818181818182,1234.6326244637828,28.57544432108817,0.9911441712886784,985.294993827349,655.1951,45.11666666666667,702.7667955851615,702.7667955851615
2021-01-02 19:00:00,632.85,1042.524766010854,42.13700491512747,1.1732180089811786,809.5045793143146,566.7013000000001,21.133333333333333,634.9465959158771,634.9465959158771
2021-01-02 20:00:00,528.4818181818182,795.0174183641348,55.56354055711355,1.5364739615834555,586.6316008647459,370.3146,56.66666666666666,421.56278372607403,421.56278372607403
