date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1
2019-01-01 00:00:00,,0.0,105.7317761768476,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 01:00:00,,0.0,116.1682043239799,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 02:00:00,,0.0,124.72663262291536,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 03:00:00,,0.0,130.41566142128744,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 04:00:00,,0.0,132.19424210256423,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 05:00:00,,0.0,129.64484202065827,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 06:00:00,,0.0,123.35063249931852,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 07:00:00,,0.0,114.38490163255832,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 08:00:00,,0.0,103.68983612273384,0.0,0.0,0.0,-1.0,0.0,0.0
2019-01-01 09:00:00,,0.0,91.90101809385614,0.0,0.0,0.6277,-1.0,0.6277,0.6277
2019-01-01 10:00:00,,258.33028307178694,79.41194422724463,4.583785554591168,134.78771124349186,18.8729,78.23333333333333,68.6140891121442,68.6140891121442
2019-01-01 11:00:00,,561.3919479139417,66.46497255895912,2.1684111583832766,382.0974322257945,105.6528,86.01666666666667,177.52628049239604,177.52628049239604
2019-01-01 12:00:00,,841.8937992784843,53.21411095759807,1.4514477203898506,628.4487304174845,251.6442,52.016666666666666,362.69143671631264,362.69143671631264
2019-01-01 13:00:00,,1080.7200995461471,39.76271381747218,1.131903265082599,844.2891430070715,445.1233,44.78333333333333,536.9012951066809,536.9012951066809
2019-01-01 14:00:00,,1261.5952310328116,26.187628709145056,0.9700246465630884,1010.1162391603756,561.821,88.93333333333334,552.1477027834225,552.1477027834225
2019-01-01 15:00:00,,1372.192852437949,12.57282915100945,0.8920140047989183,1112.2709028198074,600.3235,100.0,518.9302656127761,518.9302656127761
2019-01-01 16:00:00,,1404.975918634011,2.0846087000891287,0.871271874605392,1142.6463487007195,593.4493,100.0,468.17790387650075,468.17790387650075
