date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1
2020-01-01 00:00:00,,0.0,105.7317761768476,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 01:00:00,,0.0,116.1682043239799,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 02:00:00,,0.0,124.72663262291536,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 03:00:00,,0.0,130.41566142128744,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 04:00:00,,0.0,132.19424210256423,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 05:00:00,,0.0,129.64484202065827,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 06:00:00,,0.0,123.35063249931852,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 07:00:00,,0.0,114.38490163255832,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 08:00:00,,0.0,103.68983612273384,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-01 09:00:00,,0.0,91.90101809385614,0.0,0.0,0.8074,-1.0,0.8074,0.8074
2020-01-01 10:00:00,,258.3302897439833,79.41194422724463,4.583785554591168,134.78771472481068,15.8862,81.48333333333333,64.23367572334584,64.23367572334584
2020-01-01 11:00:00,,561.3919624136639,66.46497255895912,2.1684111583832766,382.0974420946689,76.3715,100.0,142.66207832513766,142.66207832513766
2020-01-01 12:00:00,,841.8938210230536,53.21411095759807,1.4514477203898506,628.4487466491601,285.02990000000005,100.0,322.42454620970693,322.42454620970693
2020-01-01 13:00:00,,1080.720127459161,39.76271381747218,1.131903265082599,844.2891648135083,583.3392,76.15,598.8218491396801,598.8218491396801
2020-01-01 14:00:00,,1261.5952636174975,26.187628709145056,0.9700246465630884,1010.1162652498214,983.5899,67.11666666666666,883.3070764070479,883.3070764070479
2020-01-01 15:00:00,,1372.1928878791684,12.57282915100945,0.8920140047989183,1112.2709315477205,1075.5696,39.85,981.7896845994783,981.7896845994783
2020-01-01 16:00:00,,1404.9759549219566,2.0846087000891287,0.871271874605392,1142.6463782131748,1074.0303,11.616666666666667,1003.570023232706,1003.570023232706
2020-01-01 17:00:00,,1357.7103529034755,15.04574179673223,0.9015055225896328,1098.86525104199,1092.524,19.85,1000.7983259931618,1000.7983259931618
2020-01-01 18:00:00,,1233.6171544911847,28.66333732255337,0.9919721679966436,984.358609126528,938.5459,38.266666666666666,875.6356400713522,875.6356400713522
2020-01-01 19:00:00,,1041.1531060831746,42.22115778241511,1.1747750109740709,808.2550406731566,731.8018,56.46666666666667,692.4924903191527,692.4924903191527
2020-01-01 20:00:00,,793.4343145165733,55.64228828950662,1.539541459343693,585.2213394164545,288.5957,89.18333333333334,334.77193756098575,334.77193756098575
2020-01-01 21:00:00,,507.342406061985,68.84667188546038,2.3955246551804987,336.0118052685418,220.622,86.51666666666667,244.0021083080926,244.0021083080926
2020-01-01 22:00:00,,202.3740714913576,81.72377261526803,5.7300979496085445,93.96167245780902,79.5328,-1.0,63.326445254439875,79.5328
2020-01-01 23:00:00,,0.0,94.10690048333494,0.0,0.0,0.8492999999999999,-1.0,0.8492999999999999,0.8492999999999999
2020-01-02 00:00:00,,0.0,105.69583094149748,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 01:00:00,,0.0,116.15300714258288,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 02:00:00,,0.0,124.73919623391548,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 03:00:00,,0.0,130.46251641894364,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 04:00:00,,0.0,132.2761466547692,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 05:00:00,,0.0,129.753449473261,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 06:00:00,,0.0,123.47386434143635,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 07:00:00,,0.0,114.5136809439156,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 08:00:00,,0.0,103.81922944201555,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-02 09:00:00,,0.0,92.02873659071966,0.0,0.0,0.5822,-1.0,0.5822,0.5822
2020-01-02 10:00:00,,255.3090449792697,79.53702871457114,4.634179945546002,132.52195794364732,13.605,81.48333333333333,62.37404687186998,62.37404687186998
2020-01-02 11:00:00,,558.6356153686719,66.58708839943614,2.178925325550434,379.73476503118445,35.0093,100.0,114.13170716985633,114.13170716985633
2020-01-02 12:00:00,,839.5390903448181,53.33323831710357,1.4554751440566218,626.3448550162294,189.0651,98.6,245.11441678380754,245.11441678380754
2020-01-02 13:00:00,,1078.8763623030254,39.87907927926678,1.133815583510834,842.6099107730048,655.5784,56.61666666666667,661.9042680728095,661.9042680728095
2020-01-02 14:00:00,,1260.336991682885,26.301950389130152,0.970977156460234,1008.9592308759004,944.4095,56.766666666666666,871.0671715497285,871.0671715497285
2020-01-02 15:00:00,,1371.5547364700278,12.688156132279673,0.8924154117307925,1111.6822910104484,984.4936,65.5,906.5478610788077,906.5478610788077
2020-01-02 16:00:00,,1404.950291153224,2.091124475918095,0.8712754520858152,1142.6248429098227,978.3194,66.21666666666667,893.2746231832602,893.2746231832602
2020-01-02 17:00:00,,1358.2478038695772,14.95810579335756,0.9011369581714516,1099.364815879709,1055.1312,57.25,952.7564937361544,952.7564937361544
2020-01-02 18:00:00,,1234.629971947958,28.575681190588817,0.9911463977375168,985.292537863358,602.7982,73.05,622.153865988358,622.153865988358
2020-01-02 19:00:00,,1042.5211463456992,42.13723133310267,1.173222189274583,809.5012726299291,161.40720000000002,100.0,180.36015934867908,180.36015934867908
2020-01-02 20:00:00,,795.013226052749,55.56375177285041,1.536482169038994,586.627858000076,41.253,100.0,113.23851473835725,113.23851473835725
2020-01-02 21:00:00,,508.97346681089465,68.77506626021587,2.387951534168156,337.39502066705626,27.6944,93.26666666666668,110.59343070123595,110.59343070123595
2020-01-02 22:00:00,,203.895005509416,81.6610131446487,5.691710093925175,95.03570884018022,9.3702,-1.0,57.16500800399858,9.3702
2020-01-02 23:00:00,,0.0,94.05563967891818,0.0,0.0,0.1057999999999999,-1.0,0.1057999999999999,0.1057999999999999
2020-01-03 00:00:00,,0.0,105.66492861804792,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 01:00:00,,0.0,116.14361984152424,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 02:00:00,,0.0,124.75836250897795,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 03:00:00,,0.0,130.51659016654483,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 04:00:00,,0.0,132.36537305601462,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 05:00:00,,0.0,129.86879030547396,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 06:00:00,,0.0,123.6027930610697,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 07:00:00,,0.0,114.64704619420698,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 08:00:00,,0.0,103.95222052497832,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-03 09:00:00,,0.0,92.15922988062984,0.0,0.0,0.5219,-1.0,0.5219,0.5219
2020-01-03 10:00:00,,252.23359849130685,79.66421342402958,4.686549937490063,130.222578529551,29.7256,81.48333333333333,70.77152491016622,70.77152491016622
2020-01-03 11:00:00,,555.8366998794173,66.71075180299938,2.189686230898167,377.3379486005076,86.5556,100.0,148.13677672550762,148.13677672550762
2020-01-03 12:00:00,,837.1512640390697,53.45346425675081,1.459568720974668,624.2130523869577,208.9982,100.0,259.5303436467233,259.5303436467233
2020-01-03 13:00:00,,1077.0061683170811,39.996199074885176,1.135751544200066,840.9080872717375,500.8624,83.9,525.597906607675,525.597906607675
2020-01-03 14:00:00,,1259.0556973658768,26.41683937087998,0.9719401718455822,1007.7824892542038,573.0148,49.98333333333333,627.7986940881882,627.7986940881882
2020-01-03 15:00:00,,1370.893476631852,12.804341886139614,0.8928238278448051,1111.0737584568135,814.4553,17.316666666666666,849.913235995876,849.913235995876
2020-01-03 16:00:00,,1404.8979462786997,2.1125561474908854,0.8712872987470401,1142.5800752245173,853.2615999999999,18.633333333333333,859.7266511522516,859.7266511522516
2020-01-03 17:00:00,,1358.75175789503,14.873251570635029,0.9007823843375918,1099.834877423108,884.5835000000001,62.86666666666667,847.0311664856081,847.0311664856081
2020-01-03 18:00:00,,1235.5996979590086,28.49046408782798,0.990347135403116,986.1882864998616,720.1084,76.2,712.3733756111898,712.3733756111898
2020-01-03 19:00:00,,1043.8343758368733,42.05590365880214,1.171723740240176,810.6990725317028,491.2424,92.85,504.54941432857777,504.54941432857777
2020-01-03 20:00:00,,796.5242813240683,55.4881246335406,1.533550328910192,587.9753798176424,53.8744,100.0,124.90216814772054,124.90216814772054
2020-01-03 21:00:00,,510.52318866238727,68.70677158467532,2.3807759716887045,338.7107518366895,27.3294,93.26666666666668,110.61672717848637,110.61672717848637
2020-01-03 22:00:00,,205.32159967757045,81.60204872364996,5.656092672217498,96.04573203714985,9.2882,-1.0,58.15347434672016,9.2882
2020-01-03 23:00:00,,0.0,94.0087479516796,0.0,0.0,0.1083,-1.0,0.1083,0.1083
2020-01-04 00:00:00,,0.0,105.63910126499968,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 01:00:00,,0.0,116.1400560804987,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 02:00:00,,0.0,124.78412676656517,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 03:00:00,,0.0,130.57786212470253,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 04:00:00,,0.0,132.4618864829388,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 05:00:00,,0.0,129.9908125851233,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 06:00:00,,0.0,123.73734910311434,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 07:00:00,,0.0,114.7849155024835,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 08:00:00,,0.0,104.08872180520753,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-04 09:00:00,,0.0,92.29240988446978,0.0,0.0,3.3379,-1.0,3.3379,3.3379
2020-01-04 10:00:00,,249.1060465054973,79.79341341987929,4.740953586613732,127.89160198329668,111.2441,68.48333333333333,109.30336612819414,109.30336612819414
2020-01-04 11:00:00,,552.9969960456365,66.83588388576091,2.2006929867901825,374.9085874921241,307.5974,93.26666666666668,311.7549696332374,311.7549696332374
2020-01-04 12:00:00,,834.7317029726395,53.574719018024375,1.463727133442593,622.0545731717389,555.8203,57.61666666666667,541.223678701524,541.223678701524
2020-01-04 13:00:00,,1075.1104125980476,40.11401717677761,1.1377105053068264,839.1844897490447,816.7786,36.5,761.6050601225799,761.6050601225799
2020-01-04 14:00:00,,1257.7517131054894,26.532263028556702,0.9729135276857932,1006.5863475752184,982.5688,23.75,914.5383586836168,914.5383586836168
2020-01-04 15:00:00,,1370.2089016944035,12.921406864529558,0.8932394245562028,1110.4451422103318,1086.1951,22.05,1000.5281118758592,1000.5281118758592
2020-01-04 16:00:00,,1404.8182068067458,2.149245340300687,0.8713078627103736,1142.5114125433693,1122.5678,21.816666666666663,1019.8502415838966,1019.8502415838966
2020-01-04 17:00:00,,1359.2210614936912,14.791409188777038,0.9004425277574051,1100.2743657862743,1042.9226,19.916666666666668,978.9157003199657,978.9157003199657
2020-01-04 18:00:00,,1236.524835855479,28.407832649440625,0.9895754372324362,987.0444723729006,886.3262,56.25,833.3356558445803,833.3356558445803
2020-01-04 19:00:00,,1045.091074904254,41.97728999574926,1.1702811526493258,811.8468633466503,595.5476,87.08333333333333,587.1224065595409,587.1224065595409
2020-01-04 20:00:00,,797.9656730895933,55.41550247355831,1.5307479375639566,589.2622666113468,43.8513,100.0,115.28976294923746,115.28976294923746
2020-01-04 21:00:00,,511.9898181511304,68.64186756843858,2.3739991400505307,339.95743012895605,28.2116,93.26666666666668,111.41861176958105,111.41861176958105
2020-01-04 22:00:00,,206.6522920054764,81.5469440366434,5.623193306880706,96.99021902988102,9.7953,-1.0,59.166927251316565,9.7953
2020-01-04 23:00:00,,0.0,93.96627436970856,0.0,0.0,0.1212,-1.0,0.1212,0.1212
2020-01-05 00:00:00,,0.0,105.61837842986488,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 01:00:00,,0.0,116.14232667061246,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 02:00:00,,0.0,124.81648135330248,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 03:00:00,,0.0,130.64630883919037,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 04:00:00,,0.0,132.56564918318747,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 05:00:00,,0.0,130.11946122281276,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 06:00:00,,0.0,123.87745969587992,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 07:00:00,,0.0,114.9272041493676,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 08:00:00,,0.0,104.22864356818909,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-05 09:00:00,,0.0,92.42818719903558,0.0,0.0,3.0945000000000005,-1.0,3.0945000000000005,3.0945000000000005
2020-01-05 10:00:00,,245.92850321292545,79.92454331494493,4.797451719156717,125.53107147563908,107.9208,44.016666666666666,106.31841736186955,106.31841736186955
2020-01-05 11:00:00,,550.1182832513608,66.96240622812134,2.2119446645803293,372.4482737214095,358.6532,7.116666666666666,357.86311728067466,357.86311728067466
2020-01-05 12:00:00,,832.2817505864433,53.69693431976408,1.4679490712174006,619.8706350415171,610.34,4.083333333333333,581.4922208874643,581.4922208874643
2020-01-05 13:00:00,,1073.1899312164646,40.23248028261752,1.139691853507906,837.4398846833876,827.8506,9.483333333333333,772.3422360627821,772.3422360627821
2020-01-05 14:00:00,,1256.4253307510803,26.648193299702505,0.9738970924471576,1005.3710751767428,1001.6259,18.933333333333334,923.0450253720553,923.0450253720553
2020-01-05 15:00:00,,1369.5007595228228,13.039379657415504,0.8936624066634964,1109.7962081003004,1103.0636000000002,9.933333333333334,1014.7540785836989,1014.7540785836989
2020-01-05 16:00:00,,1404.710313926878,2.201251668839395,0.8713376250962269,1142.418149810352,1134.3261,0.7,1040.040235381641,1040.040235381641
2020-01-05 17:00:00,,1359.6545210171496,14.712819301742844,0.900118144133488,1100.682173441122,1093.7548,5.95,1009.2358080846766,1009.2358080846766
2020-01-05 18:00:00,,1237.4038586222173,28.32793756398158,0.9888323853229428,987.8596843681275,984.0398,5.866666666666666,911.1613658866822,911.1613658866822
2020-01-05 19:00:00,,1046.2895073555242,41.90150725925639,1.168895938060041,812.9430525066463,813.5915,3.983333333333333,754.0393278362361,754.0393278362361
2020-01-05 20:00:00,,799.3355944244969,55.34598121981522,1.528077023935981,590.4868803403799,596.4151,0.0,562.3646498105948,562.3646498105948
2020-01-05 21:00:00,,513.3716208847474,68.58043328909717,2.367622401272768,341.1335053209977,268.5579,26.933333333333334,302.98004386469887,302.98004386469887
2020-01-05 22:00:00,,207.8855589551989,81.49576237986915,5.592965346908558,97.8677000855905,50.7586,-1.0,65.08235691542448,50.7586
2020-01-05 23:00:00,,0.0,93.92826598906797,0.0,0.0,0.6912,-1.0,0.6912,0.6912
2020-01-06 00:00:00,,0.0,105.60278715468968,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 01:00:00,,0.0,116.15043959803552,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 02:00:00,,0.0,124.85541567731248,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 03:00:00,,0.0,130.72190397595162,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 04:00:00,,0.0,132.67662050537072,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 05:00:00,,0.0,130.25467799089898,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 06:00:00,,0.0,124.023048867757,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 07:00:00,,0.0,115.07382460305362,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 08:00:00,,0.0,104.37189398661926,0.0,0.0,0.0,-1.0,0.0,0.0
2020-01-06 09:00:00,,0.0,92.56647113445368,0.0,0.0,2.6246,-1.0,2.6246,2.6246
2020-01-06 10:00:00,,242.7030998913729,80.05751730126434,4.856108021016238,123.14304675508752,77.3533,81.48333333333333,90.7566636984469,77.3533
2020-01-06 11:00:00,,547.2023397219625,67.09024088912462,2.223440286921774,369.9585961209133,304.0717,70.51666666666667,319.5507019863918,319.5507019863918
2020-01-06 12:00:00,,829.8027329219113,53.82004334388317,1.4722332304882628,617.6624389379048,526.5175,13.05,548.5315185277485,548.5315185277485
2020-01-06 13:00:00,,1071.2455297138742,40.35153775023805,1.1416950036823672,835.6750100559725,744.7209,13.683333333333334,743.748000473453,743.748000473453
2020-01-06 14:00:00,,1255.0768024995662,26.76460650982716,0.9748907676495912,1004.1369044188508,910.074,49.083333333333336,857.8016688231477,857.8016688231477
2020-01-06 15:00:00,,1368.7687538341847,13.158296387528962,0.8940930116902196,1109.1266806885824,889.2201,50.31666666666667,863.7440512940511,863.7440512940511
2020-01-06 16:00:00,,1404.5734651191087,2.268370012439291,0.871377099095518,1142.2995410248022,1088.9413,22.266666666666666,1002.1631121917944,1002.1631121917944
2020-01-06 17:00:00,,1360.050904450353,14.637732673314495,0.8998100172427729,1101.0571568857422,1032.6132,42.06666666666667,954.4998753916016,954.4998753916016
