date,delta,mak,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2022-04-03 21:00:00,5.012299701517073,3.5347612031759215,79.24825224601842,330.8684,251.23739999999998,143.1634,249.71925,3.6132066666666667,0.0005,0.0005,0.0001,0.0046233333333333005,0.01576666666666665,50.333333333333336,142.875,144.74609375,100784.859375,-2.1775485875000002e-07,0.0,246.280605,229.25206760158216
2021-06-02 16:00:00,22.087517428904057,0.9605380864043879,46.53578274529362,941.8713,833.4630999999999,833.4630999999999,260.87855,1.6098883333333331,0.002409999999999975,0.0008849999999999999,0.0029033333333333,0.018309999999999976,0.04779499999999995,0.0,785.749975,786.0722812500001,101291.985,-2.3004540375e-06,0.0,248.6891575,829.4318590435096
2022-02-07 18:00:00,-15.562345168274216,0.7478479789966208,27.909213913595686,1235.966,1040.2635,820.8944,255.58999999999997,11.2442,0.0024,0.00219666666666665,0.0001,0.027144999999999975,0.049358333333333324,68.3,832.80078125,943.875,101501.86,-9.3085160375e-05,0.47085571249999997,280.2392675,850.5591513843941
2022-04-15 14:00:00,9.480770957900935,0.9143193433287462,43.72206897033385,999.1143999999999,875.7271,875.7271,243.34199999999998,2.6308283333333335,0.0008500000000000001,0.000558333333333325,0.00054666666666665,0.008178333333333326,0.014899999999999976,0.0,869.3203125,878.72265625,101443.990625,-1.9125291124999998e-06,0.0,266.8720275,857.7490111470694
2022-04-06 18:00:00,6.155857075258399,0.9031530333646006,42.975719429612965,1007.2528,827.377,439.1309,236.06433666666663,12.263066666666667,0.0027,0.00104166666666665,0.0003,0.037958333333333275,0.09704166666666662,92.83333333333334,690.68359375,738.3515625,101026.859375,-5.17728025e-06,0.24522781124999998,274.776145,369.6422150305645
2021-11-29 13:00:00,-21.357553846169253,0.8299542309423659,37.22968744265031,1112.0831,937.4084,553.6134999999999,269.54033166666665,9.058928333333332,0.0015999999999999751,0.002914999999999975,0.0001,0.01636666666666665,0.017514999999999975,100.0,713.421875,944.3476375,101269.884375,-4.164327375e-05,0.9287490725,276.75268875,786.8230852211434
2021-10-20 16:00:00,-10.055061249212018,0.685141973299452,15.287232464709794,1337.07,1204.0596,1204.0598,280.81943333333334,2.2278883333333335,0.00049666666666665,0.001634999999999975,0.0001,0.002805,0.009268333333333274,0.0,1120.21875,1123.296875,100804.328125,-3.2491516875e-06,0.0,259.6706475,1169.2017259978425
2021-11-25 12:00:00,-20.609679850301543,1.0434073108859958,50.71147029456366,881.671,728.3096,728.3097,262.412445,8.07375,0.0018,0.001824999999999975,0.0002,0.01842666666666665,0.02385999999999995,0.0,742.15234375,768.8984375,101188.46187500001,-8.032997625e-05,0.7999458374999999,278.07726875000003,726.7727436174038
2021-11-22 19:00:00,-19.980892348271666,0.9578039770729427,46.380452991075096,954.4328,777.637,60.527100000000004,255.38602333333333,13.586008333333334,0.001993333333333325,0.001058333333333325,0.0002,0.027713333333333298,0.0383983333333333,100.0,289.26171875,652.75,100961.146875,-1.0996911249999999e-05,0.99241638125,278.2575375,96.9363538295577
2021-06-08 17:00:00,22.78079610405873,1.0279628181134903,50.00299654037708,881.1983,776.0234,628.7411,259.26957166666665,1.74671,0.001698333333333325,0.0025933333333333,0.00318666666666665,0.014344999999999976,0.030301666666666626,85.68333333333334,665.78515625,704.59765625,101389.078125,-1.5505356625e-06,0.94063187625,248.75469375,708.6461704422869
2021-05-19 12:00:00,19.593649658139718,2.031702044897296,71.03746528185027,455.4747,380.0154,270.7509,255.5715633333333,1.0916,0.001013333333333325,0.0011,0.00467,0.011131666666666625,0.027249999999999976,100.0,436.765625,436.50390625,101941.79625,-5.9837475e-07,0.13853836,257.9013375,354.3293779216109
2021-09-23 16:00:00,0.24877954527974486,0.7285633968694699,24.893073425876366,1250.8867,1068.9045999999998,802.4226,279.03691,6.650425,0.007014999999999975,0.002915,0.0011,0.0507,0.05871166666666662,84.43333333333334,760.15625,1010.29296875,101298.859375,-2.641463625e-05,0.979259475,272.554375,1019.947860481841
2022-03-30 15:00:00,3.4670564910287975,0.7728830841599607,31.234839634449035,1185.4413,1008.0126,992.4902,251.0817133333333,9.449915,0.0013,0.00017333333333332501,0.0001,0.015549999999999975,0.0194,0.8833333333333333,911.69140625,991.109375,101262.65625,-3.0897499e-06,0.01913452125,272.53596125,1014.9946062567421
2022-03-10 16:00:00,-4.403703272840077,0.703361215152678,20.01284622827909,1308.6354999999999,1109.8263,1015.2115,257.49196666666666,11.644546666666667,0.00165,0.0004,0.0002,0.028524999999999974,0.0200583333333333,60.91666666666667,1018.73046875,1071.9179374999999,100900.959375,-5.5788259625e-06,0.2531623875,274.63668,1109.9424667385833
2021-05-21 13:00:00,20.020752196833463,1.3448097779916295,60.581201001125294,678.992,584.21,527.0939000000001,263.90956666666665,1.8823316666666665,0.001338333333333325,0.000248333333333325,0.0012733333333333249,0.009083333333333275,0.0211033333333333,27.083333333333332,617.03515625,617.34765625,101677.15375,-8.280039875e-07,0.0,259.69733375,561.0302049622438
2021-08-11 17:00:00,15.506898185987577,0.8979399778675392,42.61725001803862,1010.0602,864.8227999999999,864.8226999999999,275.25557,5.008203333333333,0.002948333333333325,0.0006,0.0008,0.02137499999999995,0.019591666666666625,0.0,790.203125,794.14453125,100999.97750000001,-1.5729747125e-06,0.0,263.00209125,820.026968716289
2022-03-25 20:00:00,1.5110235864182393,1.4901643361731882,63.69003009762921,605.4987,469.98470000000003,93.2136,244.14120833333334,10.312294999999999,0.000715,0.000525,0.0001,0.008899999999999974,0.09991499999999998,100.0,291.8125,350.96484375,101156.59375,-5.564679675e-06,0.00541687,278.25768875,300.20855807263575
2021-06-17 14:00:00,23.368867490578037,1.1555312986023476,55.12889045364971,787.1704,691.8049,627.768,244.447,1.4852,0.001714999999999975,0.0005,0.00148666666666665,0.014051666666666626,0.02487166666666665,1.0,691.25390625,692.8242250000001,101681.04625,-1.455453475e-06,0.0,256.004075,667.7364257461345
2022-01-06 14:00:00,-22.586362240552145,0.7423927381236919,27.103153217168554,1247.8071,1059.9775,1025.2059,263.3464783333333,9.543825,0.0013466666666666499,0.0012,0.0002,0.01650999999999995,0.0219533333333333,0.36666666666666664,826.69921875,1071.0117500000001,101414.11812500001,-2.8081675e-05,0.0,277.33206375,1055.8072635742537
2021-07-12 20:00:00,22.094927378872317,2.5220250913192372,74.83060378989245,372.3958,277.0701,167.4569,257.61706000000004,6.123055,0.002,0.0006,0.00217999999999995,0.023086666666666623,0.031024999999999976,90.75,181.25390625,182.4765625,100973.89937500001,-5.0908421125e-07,0.2166481075,256.6359125,70.93131966918375
2021-09-10 11:00:00,5.246102919693301,2.821568357511807,76.47680488838986,372.64933333333335,296.90546666666665,110.0828,280.5976244444444,1.114408888888889,0.004075555555555534,0.0015000000000000002,0.0006555555555555334,0.020566666666666667,0.03380888888888883,67.77777777777777,364.734375,365.07031,101989.0,-1.17335005e-06,0.0,268.46490500000004,285.48483758839745
2021-07-21 16:00:00,20.636710882632716,0.9349530691402692,45.02970746789413,970.1942,837.2744,837.2743,266.551655,4.278283333333333,0.00090666666666665,0.0003,0.0005,0.00545,0.012578333333333325,0.0,787.0058750000001,787.859375,101952.890625,-2.5545596125e-06,0.0,265.24030000000005,806.6882416396979
2022-01-10 21:00:00,-22.074343173490874,1.770432029386569,68.10045928417647,509.8314,366.6214,43.6294,248.4617,13.179861666666666,0.005454999999999975,0.0003,0.0004,0.07734666666666662,0.0450583333333333,100.0,149.76953125,256.7734375,101541.515625,-2.004788275e-05,0.8269500725000001,281.47888750000004,154.4750089895721
2021-05-15 15:00:00,18.67362357896368,0.9296038076047948,44.6991534274975,974.3013,866.3189,866.3188,251.76043666666666,1.7432816666666666,0.0016,0.0005,0.0017366666666666498,0.01,0.02869499999999995,0.0,836.3046625,837.08203125,101567.1875,-1.9498402e-06,0.0,257.815475,828.2452355267889
2022-03-30 19:00:00,3.4670564910287975,1.078771246172486,52.23308006865652,841.741,696.0569,696.0568000000001,247.79539,8.36975,0.00154166666666665,0.0001,0.0001,0.015316666666666626,0.0173033333333333,0.0,538.0703125,576.93359375,100728.78125,-1.35976004375e-06,0.0,274.795905,678.5976267529666
2021-12-14 11:00:00,-23.15892481426692,1.5640878993909988,65.0229970012558,581.3846,453.9276,202.4074,259.83224,9.242558333333335,0.0012,0.0021183333333333,0.0002,0.015634999999999975,0.021738333333333276,76.81666666666666,365.97265625,510.34765625,101750.02437500001,-2.8714973750000002e-05,0.9445915125,278.92250125000004,121.83027687882057
2022-02-11 20:00:00,-14.289328586144947,1.1646145239568506,55.439990879399325,783.6243999999999,637.3299999999999,563.6984,264.72075,8.561335,0.001,0.002,0.0,0.01009666666666665,0.04652,25.65,424.74609375,508.53125,100872.52875,-4.5302080375e-05,0.09552002125,277.825605,631.1938151743977
2021-05-06 20:00:00,16.305646767304136,2.3079878713589297,73.38204663603784,396.44100000000003,302.294,75.2418,245.00272,4.605373333333333,0.0025,0.0004,0.00178166666666665,0.0226366666666666,0.0234383333333333,100.0,170.68359375,201.75,101601.55562500001,-1.30121406375e-07,0.2908287035,275.5249025,272.20424307802944
2021-07-31 20:00:00,18.46914579768178,2.20154106837153,72.55191680303231,420.96880000000004,323.3026,175.0252,283.43802,4.727998333333334,0.00278666666666665,0.0005,0.001639999999999975,0.014979999999999976,0.03875166666666663,68.75,210.67578125,218.63086249999998,101289.84375,-4.48490025e-07,0.0,254.409575,328.4142394822006
2021-07-12 16:00:00,22.094927378872317,0.9597158714438403,46.48920626641974,944.9401,804.0548,714.0002000000001,259.74595,5.366801666666667,0.002,0.0005,0.0013,0.0213,0.0226683333333333,19.133333333333333,764.5625,764.234375,101372.078125,-2.932502e-06,0.0,256.1284225,825.8612010068321
