date,sza,argp2,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2016-05-26 18:00:00,55.41668914643324,621.0076262789104,21.094170112221946,1.1639280464089292,748.22,612.7287,380.48429999999996,254.54529333333332,7.709296666666667,0.00196666666666665,0.0001,0.002,0.014789999999999975,0.07319666666666665,75.23333333333333,408.36328125,520.6953125,102003.96875,-1.73516455e-05,0.3990516625,269.6327125,634.674
2016-02-22 12:00:00,60.0357797028913,560.828087793623,-10.533290333185155,1.3225668833946314,693.3441,548.848,511.515,248.01758166666667,15.688320000000001,0.00106,0.0003,0.0007,0.008528333333333325,0.0031,5.533333333333333,490.4296875,602.859375,101617.685,-7.064789e-05,0.19475937325,281.40389500000003,519.8969999999999
2016-06-28 12:00:00,74.49694113070123,254.17598944745356,23.30977581378212,2.4691361713981372,349.75149999999996,260.6251,181.68880000000001,254.10798166666666,3.514823333333333,0.005834999999999975,0.000638333333333325,0.0026,0.0366233333333333,0.028849999999999973,47.333333333333336,319.85546875,323.65625,101870.290625,-2.9860530750000002e-06,0.16569519,255.91097375,238.731
2016-05-02 15:00:00,41.54644153644923,852.4064851024114,15.333202113392426,0.8829229639192396,995.5787,843.9181,459.1032,246.73863333333333,7.913625,0.0011,0.0,0.0022783333333332998,0.007853333333333325,0.0153933333333333,100.0,756.8125,821.16796875,101773.85062499999,-7.6603230625e-05,0.7282676875,269.15384875,597.5578333333333
2016-03-18 14:00:00,37.61081171934272,930.0469308532798,-0.9394588504779384,0.8341862714203144,1084.8424,904.9834,904.9834,246.62512833333332,12.959430000000001,0.001219999999999975,0.0005,0.0016,0.0106833333333333,0.057143333333333296,18.833333333333336,839.87890625,920.703125,101552.58687500001,-0.0001237858665,0.66246414125,275.413325,890.4916666666667
2016-09-20 14:00:00,36.424031453549354,933.6178230240367,1.3048950101663594,0.8212664514304618,1090.1691,905.1788,894.5292,274.49943,10.460633333333334,0.010641666666666626,0.0004,0.0021,0.060043333333333275,0.049521666666666624,1.2666666666666666,883.03125,908.77734375,102017.509375,-6.1806844375e-05,0.07389450062500001,274.30306875,906.966
2016-08-06 14:00:00,50.42549371530283,704.602142358902,16.811488783132855,1.0370985076072972,846.4639,678.0161,261.6713,260.93569,11.3308,0.009848333333333325,0.0004,0.00240666666666665,0.08586166666666663,0.06696499999999997,100.0,401.1640675,685.9550875,101834.5375,-2.1315063e-05,0.0,266.94904125,233.811
2016-02-04 17:00:00,14.760788304000657,1182.3551041974906,-16.49799646207347,0.6834553483432291,1351.077,1131.3767,607.4078,247.62081,15.861268333333332,0.0034,0.0004,0.0024,0.0460733333333333,0.05890499999999995,97.06666666666666,723.9375,1067.4531562500001,101558.58499999999,-0.00011917745125,0.4217567475,280.89873125,146.00233333333333
2016-12-10 19:00:00,44.244584592431465,855.0113647639996,-22.846308850173983,0.9223965827719152,1005.0052000000001,827.4144,78.4626,253.5304,10.382281666666668,0.0045033333333333,0.0001,0.00148166666666665,0.038403333333333324,0.06497166666666662,73.21666666666667,575.48046875,719.9765625,101187.5025,-5.422849625e-05,0.0897331225,273.08734875,888.8343333333332
2016-09-27 21:00:00,79.4280817934758,236.58104629563923,-1.4110819909859358,3.594019449977337,333.0632,219.05620000000002,18.3582,252.92678999999998,13.979923333333332,0.0061933333333333,0.0002,0.0028333333333332997,0.044373333333333306,0.11968333333333331,86.53333333333333,124.68359375,132.3359375,101739.80249999999,-2.2831082075e-06,0.0028038024875,280.8540875,103.73966666666668
2016-03-24 14:00:00,38.8567415977033,909.5408799564569,1.4218361439133442,0.8485927094783398,1062.2758,883.4349,666.7489,258.3279533333333,11.780149999999999,0.0042,0.0008,0.0044133333333333,0.03409666666666662,0.0266716666666666,21.133333333333333,790.50390625,900.41015625,102194.609375,-0.00010566142725,0.10526275874999999,277.9899575,914.0626666666667
2016-09-29 12:00:00,58.1755619990981,584.137096199407,-2.1877729411861373,1.2527618485159964,718.9199,562.4014999999999,242.8694,255.58032333333333,10.674716666666669,0.010178333333333326,0.0002,0.002,0.07930666666666661,0.04197666666666662,87.91666666666667,381.609375,615.59765625,102025.40875,-5.312074875e-05,0.0,276.38260625,566.6351666666667
2016-02-07 16:00:00,8.951740865258037,1208.2127733980803,-15.593622884139165,0.6690569991426211,1378.5067,1141.5792999999999,495.4957,243.53275333333335,20.478559999999998,0.00464666666666665,0.0025,0.0024,0.06192499999999995,0.08745833333333333,83.86666666666667,836.03515625,1103.3008,101395.47562499999,-0.00010965787875,0.88327789625,284.25003125,1145.886
2016-07-24 14:00:00,53.04538206908675,657.68184503895,19.952799965532346,1.0989742023624105,794.7079,659.444,659.4439,238.065445,5.038993333333334,0.005285,0.0005,0.00214666666666665,0.03848666666666665,0.07324999999999995,0.0,666.5957125,684.80859375,101386.68062500001,-4.330353175e-05,0.5998306275,251.3916925,701.6953333333333
2016-12-24 11:00:00,65.9589176310935,449.211422110247,-23.414590962800432,1.621078233483841,569.4709,430.6505,390.788,247.75163833333332,17.062359999999998,0.0024,0.0001,0.001,0.029804999999999977,0.019719999999999974,28.78333333333333,497.68359375,501.5625,101430.40375,-7.6457623125e-05,0.2658195475,279.3986175,427.2031666666667
