date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1,GHIl,GHIera,GHImerra
2013-05-02 13:00:00,403.7,724.1930447848914,57.24003663258655,1.605191969558518,529.4738578511569,403.5303,100.0,394.1708183003757,394.1708183003757,472.425,330.40625,553.75
2013-01-29 14:00:00,756.8181818181819,1217.8794210228637,29.5825138721912,1.0008564537514937,970.4691995307384,741.8768,91.71666666666668,706.3181680365977,706.3181680365977,805.42501,524.78125,516.0
2013-01-19 17:00:00,494.0,1361.2003438592385,14.107727027005948,0.8976847721596029,1102.361401983591,693.6763,97.0,627.7912420714815,627.7912420714815,689.1500100000001,488.90625,724.0
2013-11-22 11:00:00,415.77777777777777,616.6222497298239,63.790541392054216,1.96304980854838,430.4779340938107,360.8068,15.05,387.2164823726193,387.2164823726193,435.15001,174.75,382.0
2013-12-01 15:00:00,1051.3,1379.3034177254922,9.877284240415555,0.8837448478684755,1119.5166581126027,1110.2895,37.63333333333333,1000.654139802056,1000.654139802056,1096.775,671.875,1168.0
2013-11-30 18:00:00,374.2,1185.2733825054815,32.132058627625824,1.0277605402739691,940.5953774061228,355.6372,100.0,342.0295815076853,342.0295815076853,495.925015,375.25,916.25
2013-07-22 18:00:00,439.3636363636364,774.5629188219192,54.03438138691998,1.479768139322618,575.9519018580032,547.2656000000001,41.75,533.381413881929,533.381413881929,586.575,621.8594,632.75
2013-03-23 11:00:00,56.72727272727273,320.2413087317753,76.46296987455624,3.646838486232793,184.3399639645692,19.101,100.0,64.24034696017466,64.24034696017466,80.775,3.21875,257.625
2013-11-06 15:00:00,1084.4,1355.858666453261,12.210604929395537,0.8907790054045541,1099.2479137009375,1085.2159,81.46666666666667,943.2356151169532,943.2356151169532,1096.625,970.53125,1121.5
2013-03-25 21:00:00,46.36363636363637,296.90889379162326,77.45170398231093,3.915292260045666,166.0973595169148,93.9089,65.51666666666667,129.0681961563191,129.0681961563191,175.6750075,214.375,95.15625
2013-11-11 13:00:00,903.8888888888888,1110.0182669945746,37.02106609188723,1.0899024197554692,872.6263469257701,755.0908999999999,19.83333333333333,758.0651820698131,758.0651820698131,847.57502,405.4375,897.0
2013-08-07 14:00:00,603.0,845.2876474793275,50.34863726542267,1.3625384426154787,638.804020360051,703.7744,0.0,629.4730333834275,629.4730333834275,679.35,511.26562,744.75
2013-01-17 21:00:00,91.45454545454544,522.745964808617,68.14090692890446,2.3230463748018817,349.2143033447707,27.4999,100.0,104.9175504150832,104.9175504150832,70.77499999999999,233.875,153.5
2013-10-22 13:00:00,812.3333333333334,1062.6576759148834,39.49475126146252,1.1275416029760943,830.7155742206595,851.8857,1.0,776.9965800800345,776.9965800800345,836.12502,633.96875,844.5
2013-09-02 14:00:00,688.0,984.121676456976,42.726498202411015,1.1842661245532349,762.9206620110899,795.1777,0.0,722.7006569756895,722.7006569756895,784.15,630.5469,840.0
2013-04-29 12:00:00,141.27272727272728,501.2090561899103,68.04128694144975,2.313191468882223,335.2218468968832,72.96679999999999,98.8,131.30122311758635,131.30122311758635,185.375,38.21875,377.625
2013-02-14 16:00:00,1005.7,1365.0289546791423,11.521087795680838,0.8885353285378141,1107.0802012918907,934.5396,35.4,903.5425578592736,903.5425578592736,1050.15,952.25,774.5
2013-03-25 19:00:00,527.2,855.6004436888973,51.23821366816877,1.3885887457558983,644.2517059031063,548.8277999999999,64.86666666666666,533.8232467356258,533.8232467356258,609.4000100000001,521.96875,389.875
2013-10-28 12:00:00,470.3,850.2327425752317,52.0096251104996,1.4122747761327508,638.109219732312,296.0338,100.0,329.9597141170776,329.9597141170776,524.0,278.78125,600.5
2013-01-26 19:00:00,323.9,1054.830595919658,41.17955953256244,1.1559621298005285,821.1392146486152,106.0856,100.0,118.47618974627142,118.47618974627142,327.800005,706.9375,539.25
2013-04-01 15:00:00,875.0,1154.2108423650916,32.01163732131721,1.0264113351064337,916.1340520334654,918.2156,26.83333333333333,841.2508580637389,841.2508580637389,892.50001,737.75,970.5
2013-07-11 17:00:00,589.2727272727273,857.0188677381851,49.39120691423031,1.3359193087780512,650.0940012032914,671.8863,0.0,620.9544405038286,620.9544405038286,661.2000266666668,686.8906,710.25
2013-04-26 19:00:00,351.1,670.8445811487627,60.01846108574826,1.7370850773911823,482.0349670786789,432.0747,75.6,426.6493889231613,426.6493889231613,496.525,656.15625,540.0
2013-08-02 18:00:00,275.09090909090907,814.0740687858705,52.00860528626379,1.4122427621139368,610.9744361446457,302.103,100.0,329.98502574425504,329.98502574425504,292.22501,428.125,664.25
2013-02-22 16:00:00,347.6,1345.4187044122991,14.306991867478605,0.8984736118035438,1089.4435726386023,453.3204,100.0,372.2119442206336,372.2119442206336,556.275,618.46875,882.5
2013-05-17 20:00:00,28.90909090909091,334.2247823026132,75.43648427023884,3.4047072696869134,197.4813404944202,40.7589,100.0,81.56548508670537,81.56548508670537,83.8,235.5625,82.8125
2013-04-01 20:00:00,167.0,555.7241466388311,65.90426682793147,2.121517743753515,380.414634706107,51.2015,100.0,124.42156219634136,124.42156219634136,205.700005,344.125,359.125
2013-07-05 13:00:00,389.8,578.6953669779714,63.91641782049288,1.971753358066476,403.5598851748032,340.40759999999995,76.66666666666667,349.1328031130356,349.1328031130356,413.75,211.8125,455.75
2013-07-04 18:00:00,495.0,727.9426654098278,56.420473917169616,1.5706838856674972,534.6735742682094,548.6893,0.0,517.1720827215786,517.1720827215786,564.55,665.0,595.5
