date,sza,argp2,ghi,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,GHIl,GHImerra
2016-12-17 14:00:00,24.920832380885056,1106.119022531822,1072.222166666667,-23.31897941113009,0.7287272197264067,1271.1915,1061.4215,998.2661,248.51407666666668,15.21099,0.00403,0.0003,0.002,0.0367133333333333,0.0386166666666666,60.66666666666666,973.18359375,1072.2773625,101584.015625,-0.0001387141562499,0.20362472625,280.30601875,1034.40007,1060.5
2016-12-17 15:00:00,11.266510635884751,1205.3514416332457,1187.8795,-23.31897941113009,0.6738916323570737,1375.1244000000002,1155.395,1049.5349,248.36059666666665,15.649693333333332,0.0041,0.0003,0.0020183333333333,0.03753,0.0412949999999999,64.06666666666666,989.16796875,1138.171925,101575.65625,-0.0001477767375,0.2711219825,281.68876125,1125.500025,1155.0
2016-12-17 16:00:00,2.7202907512359773,1230.263896577669,1209.023,-23.31897941113009,0.6616575627932165,1401.0883,1177.2609,1017.1576,247.94711166666667,16.319924999999998,0.0041633333333333,0.0002333333333333,0.0021,0.0387133333333333,0.0453733333333333,11.983333333333334,930.8203125,1132.4688,101532.359375,-0.00012977523,0.43479919625,283.5943525,1149.275025,1176.0
2016-12-17 17:00:00,16.24245343755168,1179.011174328533,1068.0538333333334,-23.31897941113009,0.688372541246297,1347.3144,1125.9249,807.25,247.53362666666663,16.990154999999998,0.0042,0.0002,0.002165,0.0398966666666666,0.0494499999999999,19.866666666666667,764.3671875,1056.33596875,101523.125,-0.00011289774375,0.68610763625,284.5381875,1009.95,1124.0
2016-12-17 19:00:00,43.44833717870538,868.6945567229836,899.2760000000001,-23.31897941113009,0.9101741178054592,1020.3989,826.9109,468.7137,246.68907833333333,17.466621666666665,0.0043966666666666,0.0002,0.0020616666666666,0.0413199999999999,0.0507883333333332,82.9,499.44140625,717.1015625,101501.01625,-5.5117853125e-05,0.66340254375,283.66748125,735.375005,787.75
2016-12-17 20:00:00,56.863041530707335,633.3521080663912,583.5843333333333,-23.31897941113009,1.2085182295354302,769.5301999999999,601.0955,171.1448,246.26387166666663,17.560859999999998,0.0044983333333333,0.0002,0.001975,0.0418683333333333,0.0503133333333333,79.5,327.09765625,485.0234375,101481.4125,-3.682286475e-05,0.58716583,282.00271875,547.12502,556.0
2016-12-18 11:00:00,65.36744941654327,461.0162983778961,442.6878333333333,-23.35589273788125,1.584541331230202,583.5915,442.573,442.5731,246.94378666666665,16.46256,0.0027,0.0001,0.0025983333333332,0.0340366666666666,0.0216549999999999,0.0,521.15234375,517.95703125,101311.921875,-7.3550210625e-05,0.0,278.55585,419.575,437.875
2016-12-18 12:00:00,52.08987535138435,717.9925135660058,698.5051666666666,-23.35589273788125,1.0753085447069637,860.7125,688.232,688.2321,247.12035,16.640954999999998,0.0027,0.0001,0.00265,0.0345933333333333,0.0227699999999999,0.0,748.0390625,749.48828125,101295.256875,-0.000105349725625,0.0501823425,279.175165,651.8000099999999,683.75
2016-12-18 13:00:00,38.61678928314458,938.6932850013004,913.2991666666668,-23.35589273788125,0.8457484441286653,1094.9261,898.7965,894.216,247.011845,16.971335,0.0027,0.0001,0.0026,0.0345,0.0239699999999999,1.9333333333333331,905.78125,940.20314375,101291.42125,-0.00012953497875,0.15351486125,279.2105575,865.12501,894.5
2016-12-18 14:00:00,25.01983620826725,1105.2822582726908,1075.967666666667,-23.35589273788125,0.7293134974508202,1270.2761,1057.4119,959.2183,246.90334166666665,17.301715,0.00276,0.0001783333333333,0.002545,0.0345,0.0251699999999999,31.616666666666667,973.01171875,1075.5547,101308.24375,-0.000136820715,0.245140075,278.8934,1027.525035,1052.0
