date,ghi,delta,mak,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage
2017-03-19 18:30:00,818.5266666666666,-0.856293179789177,1.226684330936226,39.04274017277162,1079.664,842.742,807.48,256.3815,24.8172,0.003,0.0012,0.0028,0.0351,0.0371,16
2017-03-19 18:45:00,759.1333333333333,-0.856293179789177,1.2829293944066917,42.046358949014376,1034.604,802.608,790.464,256.3714,25.0185,0.003,0.0012,0.0028,0.0354,0.0371,11
2017-03-19 19:00:00,711.7513333333334,-0.856293179789177,1.3505885173102354,45.140094131984995,985.128,758.7120000000001,757.452,256.3613,25.2198,0.003,0.0012,0.0028,0.0356,0.0371,9
2017-03-19 19:15:00,660.8573333333334,-0.856293179789177,1.4321961388770785,48.30590980166799,931.4399999999999,711.2940000000001,705.366,256.3512,25.4211,0.003,0.0012,0.0028,0.0359,0.0371,8
2017-03-19 19:30:00,608.164,-0.856293179789177,1.5312105406020204,51.52974424410305,873.774,660.6,659.088,256.3411,25.6224,0.003,0.0012,0.0028,0.0361,0.037,7
2017-03-19 19:45:00,551.7479999999999,-0.856293179789177,1.6524547148028712,54.80052354186208,812.37,606.912,593.3100000000001,256.331,25.8237,0.003,0.0012,0.0028,0.0364,0.037,10
2017-03-19 20:00:00,492.54266666666666,-0.856293179789177,1.8028401936862026,58.10942391676018,747.5039999999999,550.542,547.1519999999999,256.3209,26.025,0.003,0.0012,0.0028,0.0367,0.037,0
2017-03-19 20:15:00,435.174,-0.856293179789177,1.9926101975144128,61.44932242171699,679.4399999999999,491.826,491.826,256.3108,26.2263,0.003,0.0012,0.0028,0.0369,0.037,0
2017-03-19 20:30:00,378.1186666666666,-0.856293179789177,2.237594890440289,64.81438688399294,608.484,431.154,431.154,256.3007,26.4276,0.003,0.0012,0.0028,0.0372,0.0369,0
2017-03-19 20:45:00,317.4266666666666,-0.856293179789177,2.563589983201859,68.19976764348183,534.924,368.982,368.982,256.2906,26.6289,0.003,0.0012,0.0029,0.0375,0.0369,0
2017-03-19 21:00:00,260.71933333333334,-0.856293179789177,3.0156239450555398,71.6013633411706,459.084,305.892,305.892,256.2744,26.8262,0.0029,0.0012,0.0029,0.0376,0.0368,0
2017-03-19 21:15:00,195.08533333333327,-0.856293179789177,3.679935806382022,75.0156404498104,381.294,243.288,243.288,256.0838,26.9067,0.0028,0.0011,0.0027,0.0357,0.0356,0
2017-03-19 21:30:00,133.39666666666668,-0.856293179789177,4.74502755411333,78.43949169733725,301.872,181.272,181.272,255.8932,26.9872,0.0027,0.001,0.0026,0.0339,0.0343,-1
2017-03-20 11:15:00,59.29066666666667,-0.4610330930446514,4.206752641989396,76.93175976300599,272.68199999999996,162.52800000000002,15.564000000000002,253.8771,31.1792,0.0016,0.0003,0.0018,0.0194,0.019,100
2017-03-20 11:30:00,74.49,-0.4610330930446514,3.3535166646765258,73.51450855814346,352.45799999999997,224.358,19.524,254.0554,31.2033,0.0016,0.0003,0.0017,0.0194,0.0188,100
2017-03-20 11:45:00,87.574,-0.4610330930446514,2.7978627181712135,70.10897079920929,430.728,286.956,39.486000000000004,254.2337,31.2275,0.0016,0.0003,0.0017,0.0194,0.0185,100
2017-03-20 12:00:00,96.136,-0.4610330930446514,2.4089234883464994,66.71849754604807,507.14400000000006,349.404,78.258,254.4092,31.2519,0.0016,0.0003,0.0017,0.0194,0.0183,100
2017-03-20 12:15:00,112.02133333333332,-0.4610330930446514,2.122827423873991,63.34694428719325,581.394,411.042,120.024,254.5013,31.285,0.0016,0.0003,0.0017,0.0192,0.0181,100
2017-03-20 12:30:00,138.12733333333333,-0.4610330930446514,1.9047035173574605,59.99883163839591,653.148,471.27599999999995,165.294,254.5934,31.3181,0.0016,0.0003,0.0017,0.0191,0.0179,100
2017-03-20 12:45:00,222.98666666666668,-0.4610330930446514,1.7339108906350096,56.679551793633124,722.1,529.644,204.126,254.6854,31.3513,0.0016,0.0003,0.0017,0.0189,0.0176,100
2017-03-20 13:00:00,310.81,-0.4610330930446514,1.597462362203411,53.395637823008194,787.962,585.768,253.422,254.7775,31.3844,0.0016,0.0003,0.0017,0.0188,0.0174,100
2017-03-20 13:15:00,345.43666666666667,-0.4610330930446514,1.4867877853892892,50.15511905534757,850.4399999999999,639.312,282.642,254.8696,31.4175,0.0015,0.0003,0.0016,0.0186,0.0172,100
2017-03-20 13:30:00,368.4153333333333,-0.4610330930446514,1.3960130549118246,46.96799388658684,909.2760000000001,689.976,356.58,254.9617,31.4506,0.0015,0.0003,0.0016,0.0185,0.017,100
2017-03-20 13:45:00,376.6013333333333,-0.4610330930446514,1.3209869196644726,43.84686134469203,964.212,737.4839999999999,393.546,255.0538,31.4838,0.0015,0.0003,0.0016,0.0183,0.0168,74
2017-03-20 14:00:00,400.4133333333333,-0.4610330930446514,1.2587023677440607,40.80776332445701,1015.0200000000001,781.572,390.12,255.1459,31.5169,0.0015,0.0003,0.0016,0.0182,0.0166,100
2017-03-20 14:15:00,412.8253333333333,-0.4610330930446514,1.2069380399897598,37.87129610868244,1061.472,822.0060000000001,406.782,255.238,31.55,0.0015,0.0003,0.0016,0.018,0.0164,89
2017-03-20 14:30:00,425.3806666666667,-0.4610330930446514,1.1640281875126515,35.064040742905554,1103.3700000000001,858.564,462.168,255.3301,31.5831,0.0015,0.0003,0.0016,0.0179,0.0162,86
2017-03-20 14:45:00,469.7213333333333,-0.4610330930446514,1.1287107955192435,32.420309689103114,1140.54,891.0600000000001,559.83,255.4222,31.6163,0.0015,0.0003,0.0015,0.0177,0.0159,50
2017-03-20 15:00:00,515.8326666666667,-0.4610330930446514,1.100024948309335,29.984057057396715,1172.826,919.332,634.164,255.5104,31.6477,0.0014,0.0003,0.0015,0.0176,0.0157,59
2017-03-20 15:15:00,557.11,-0.4610330930446514,1.077240229685702,27.81046243138898,1200.078,943.308,751.8240000000001,255.4861,31.6308,0.0014,0.0003,0.0015,0.0174,0.0155,75
2017-03-20 15:30:00,532.1513333333334,-0.4610330930446514,1.0598076185229457,25.966090209961525,1222.182,962.796,822.318,255.4617,31.6138,0.0014,0.0003,0.0015,0.0172,0.0153,76
2017-03-20 15:45:00,590.8493333333333,-0.4610330930446514,1.0473252722447288,24.525754812079224,1239.054,977.7,825.06,255.4373,31.5968,0.0014,0.0003,0.0015,0.017,0.015,81
2017-03-20 16:00:00,680.8173333333333,-0.4610330930446514,1.0395149955408927,23.56398489357267,1250.61,987.9419999999999,841.956,255.4129,31.5799,0.0014,0.0003,0.0015,0.0169,0.0148,58
2017-03-20 16:15:00,485.416,-0.4610330930446514,1.0362067184775892,23.140734407806537,1256.802,993.474,861.552,255.3885,31.5629,0.0014,0.0003,0.0015,0.0167,0.0146,80
2017-03-20 16:30:00,433.308,-0.4610330930446514,1.0373293235662158,23.28547449880399,1257.606,994.2600000000001,839.5559999999999,255.3641,31.546,0.0014,0.0002,0.0015,0.0165,0.0143,71
2017-03-20 16:45:00,532.7853333333334,-0.4610330930446514,1.0429068820514362,23.987897088626255,1253.0220000000002,990.3119999999999,866.7239999999999,255.3398,31.529,0.0013,0.0002,0.0015,0.0164,0.0141,76
2017-03-20 17:00:00,442.7573333333333,-0.4610330930446514,1.0530599230312367,25.20127793385156,1243.0620000000001,981.6360000000001,874.4399999999999,255.3154,31.512,0.0013,0.0002,0.0015,0.0162,0.0138,73
2017-03-20 17:15:00,410.0353333333333,-0.4610330930446514,1.068011861723424,26.85622026104675,1227.768,968.2860000000001,781.2180000000001,255.291,31.4951,0.0013,0.0002,0.0015,0.016,0.0136,48
2017-03-20 17:30:00,470.1566666666667,-0.4610330930446514,1.0881012360781075,28.87659324534527,1207.212,950.322,624.552,255.2666,31.4781,0.0013,0.0002,0.0014,0.0159,0.0134,79
2017-03-20 17:45:00,384.8106666666666,-0.4610330930446514,1.1138010301584578,31.191083528398032,1181.4840000000002,927.84,479.62800000000004,255.2422,31.4611,0.0013,0.0002,0.0014,0.0157,0.0131,100
2017-03-20 18:00:00,455.52333333333337,-0.4610330930446514,1.1457472119615393,33.73877034783845,1150.6860000000001,900.9359999999999,423.69,255.217,31.4501,0.0013,0.0002,0.0014,0.0155,0.013,100
2017-03-20 18:15:00,411.70933333333335,-0.4610330930446514,1.1847798539528542,36.47031383788858,1114.95,869.352,397.32,255.1665,31.6095,0.0013,0.0002,0.0015,0.0157,0.0143,100
2017-03-20 18:30:00,388.8666666666667,-0.4610330930446514,1.2320021173851938,39.34688747472252,1074.4379999999999,833.664,359.766,255.116,31.769,0.0013,0.0002,0.0015,0.0158,0.0156,100
2017-03-20 18:45:00,346.76666666666665,-0.4610330930446514,1.2888654541333027,42.33833638094078,1029.318,794.052,342.636,255.0655,31.9285,0.0013,0.0002,0.0016,0.016,0.0169,100
2017-03-20 19:00:00,243.64266666666663,-0.4610330930446514,1.3572944970243683,45.42131564967531,979.7819999999999,750.732,264.438,255.015,32.0879,0.0012,0.0002,0.0016,0.0161,0.0182,100
2017-03-20 19:15:00,221.4753333333333,-0.4610330930446514,1.439873942600622,48.577697689163756,926.04,703.938,149.322,254.9645,32.2474,0.0012,0.0002,0.0017,0.0163,0.0195,100
2017-03-20 19:30:00,209.38466666666667,-0.4610330930446514,1.540135572352927,51.79330806495384,868.3259999999999,653.916,60.395999999999994,254.914,32.4069,0.0012,0.0002,0.0017,0.0164,0.0209,100
2017-03-20 19:45:00,114.79733333333334,-0.4610330930446514,1.6630132150345052,55.05695795939556,806.892,600.948,41.58,254.8636,32.5664,0.0012,0.0002,0.0018,0.0166,0.0222,100
2017-03-20 20:00:00,77.99866666666667,-0.4610330930446514,1.8155917689996477,58.35971591031917,741.99,545.316,128.97,254.8131,32.7258,0.0012,0.0002,0.0018,0.0167,0.0235,81
2017-03-20 20:15:00,56.756,-0.4610330930446514,2.008397877549411,61.69436263532877,673.908,487.35,248.274,254.7626,32.8853,0.0012,0.0002,0.0019,0.0169,0.0248,100
2017-03-20 20:30:00,31.3,-0.4610330930446514,2.257750900749912,65.0549823029294,602.928,427.416,79.002,254.7121,33.0448,0.0012,0.0002,0.0019,0.017,0.0261,100
2017-03-20 20:45:00,23.78933333333333,-0.4610330930446514,2.5903505559638917,68.43665418750457,529.368,365.946,28.944,254.6616,33.2042,0.0012,0.0002,0.002,0.0172,0.0274,100
2017-03-20 21:00:00,23.65,-0.4610330930446514,3.053050407979247,71.83521773411549,453.52799999999996,303.444,25.374,254.6108,33.3638,0.0012,0.0002,0.002,0.0174,0.0288,100
2017-03-20 21:15:00,19.764000000000003,-0.4610330930446514,3.7362423106960017,75.24709114141126,375.744,239.706,21.438,254.5501,33.5244,0.0013,0.0002,0.0022,0.0204,0.0325,100
2017-03-20 21:30:00,14.227333333333332,-0.4610330930446514,4.839648308171583,78.6691288310646,296.34000000000003,176.59799999999998,16.014000000000003,254.4894,33.685,0.0014,0.0002,0.0024,0.0233,0.0361,-1
2017-03-21 11:15:00,21.884666666666664,-0.06592403700579391,4.235988006226759,77.02374245841993,270.324,143.85600000000002,13.841999999999999,255.2235,36.531,0.0035,0.0004,0.0028,0.0777,0.0533,100
2017-03-21 11:30:00,28.433333333333334,-0.06592403700579391,3.3723107578355696,73.60915452960079,350.028,203.60999999999999,17.766,255.3436,36.5424,0.0035,0.0004,0.0028,0.078,0.0528,100
2017-03-21 11:45:00,36.666,-0.06592403700579391,2.8111420844190107,70.20701743903702,428.21999999999997,264.954,21.408,255.4636,36.5538,0.0035,0.0003,0.0028,0.0783,0.0524,100
2017-03-21 12:00:00,52.96666666666667,-0.06592403700579391,2.418946322166702,66.8207432488036,504.552,326.568,39.767999999999994,255.579,36.5657,0.0035,0.0003,0.0027,0.0785,0.0519,100
2017-03-21 12:15:00,75.82066666666667,-0.06592403700579391,2.130773699117081,63.45426447280952,578.7120000000001,387.804,74.754,255.5584,36.5905,0.0034,0.0003,0.0027,0.0781,0.0506,100
2017-03-21 12:30:00,83.58866666666667,-0.06592403700579391,1.9112501016345462,60.11219722097142,650.37,447.804,82.878,255.5378,36.6153,0.0034,0.0003,0.0027,0.0777,0.0493,100
2017-03-21 12:45:00,64.41733333333333,-0.06592403700579391,1.739474373576478,56.800050542761646,719.226,506.058,81.072,255.5172,36.6402,0.0034,0.0003,0.0026,0.0773,0.0479,100
2017-03-21 13:00:00,86.30466666666666,-0.06592403700579391,1.6023137922765618,53.52449895244142,784.98,562.128,91.188,255.4966,36.665,0.0034,0.0003,0.0026,0.0769,0.0466,100
2017-03-21 13:15:00,129.136,-0.06592403700579391,1.4911117482922829,50.29374106131017,847.356,615.636,127.902,255.476,36.6898,0.0034,0.0003,0.0026,0.0765,0.0453,100
2017-03-21 13:30:00,116.176,-0.06592403700579391,1.399940237751162,47.117974947630266,906.084,666.264,179.66400000000002,255.4554,36.7146,0.0034,0.0003,0.0025,0.0761,0.044,100
2017-03-21 13:45:00,107.658,-0.06592403700579391,1.3246130881035068,44.01003012547067,960.9060000000001,713.7120000000001,202.596,255.4347,36.7395,0.0034,0.0003,0.0025,0.0757,0.0427,100
2017-03-21 14:00:00,112.92333333333332,-0.06592403700579391,1.262099955233257,40.9862051621737,1011.5939999999999,757.728,186.936,255.4141,36.7643,0.0034,0.0003,0.0025,0.0753,0.0413,100
2017-03-21 14:15:00,129.59733333333332,-0.06592403700579391,1.2101635185378252,38.06736425748365,1057.932,798.078,226.66199999999998,255.3935,36.7891,0.0034,0.0003,0.0024,0.0749,0.04,100
2017-03-21 14:30:00,112.43333333333334,-0.06592403700579391,1.1671269301936844,35.28033309875115,1099.7160000000001,834.564,269.28000000000003,255.3729,36.814,0.0034,0.0003,0.0024,0.0745,0.0387,100
2017-03-21 14:45:00,126.73733333333332,-0.06592403700579391,1.1317203973784666,32.659576683496205,1136.7720000000002,866.9879999999999,319.092,255.3523,36.8388,0.0034,0.0003,0.0024,0.0741,0.0374,100
2017-03-21 15:00:00,129.85533333333333,-0.06592403700579391,1.1029775751029207,30.24898671120999,1168.932,895.206,344.646,255.3271,36.8638,0.0033,0.0003,0.0023,0.0737,0.0361,100
2017-03-21 15:15:00,183.7913333333333,-0.06592403700579391,1.0801643430880172,28.103272424726537,1196.07,919.116,356.532,255.1703,36.8924,0.0033,0.0003,0.0023,0.0727,0.0356,100
2017-03-21 15:30:00,323.3086666666667,-0.06592403700579391,1.0627292997167879,26.28787219119072,1218.06,938.556,369.654,255.0134,36.9211,0.0033,0.0003,0.0023,0.0718,0.035,100
2017-03-21 15:45:00,358.26533333333333,-0.06592403700579391,1.0502692914485732,24.87561765783267,1234.8120000000001,953.412,380.826,254.8566,36.9498,0.0033,0.0003,0.0023,0.0709,0.0345,100
2017-03-21 16:00:00,472.3206666666667,-0.06592403700579391,1.0425057311012502,23.938273520877342,1246.2540000000001,963.624,413.99399999999997,254.6997,36.9784,0.0032,0.0003,0.0022,0.07,0.034,100
2017-03-21 16:15:00,639.9773333333334,-0.06592403700579391,1.039269003884796,23.53285286481315,1252.338,969.138,440.96999999999997,254.5428,37.0071,0.0032,0.0003,0.0022,0.069,0.0334,100
2017-03-21 16:30:00,418.0946666666667,-0.06592403700579391,1.0404892878336274,23.686765770234935,1253.034,969.9240000000001,422.262,254.386,37.0358,0.0032,0.0003,0.0022,0.0681,0.0329,100
2017-03-21 16:45:00,329.77666666666664,-0.06592403700579391,1.0461928451582092,24.3893955395475,1248.342,965.9879999999999,373.44,254.2291,37.0645,0.0032,0.0003,0.0022,0.0672,0.0324,100
2017-03-21 17:00:00,287.0693333333333,-0.06592403700579391,1.0565034123564034,25.595461087039478,1238.286,957.342,368.622,254.0723,37.0931,0.0032,0.0003,0.0022,0.0663,0.0318,100
2017-03-21 17:15:00,364.3353333333333,-0.06592403700579391,1.071648827966826,27.237947078517642,1222.896,944.04,386.586,253.9154,37.1218,0.0031,0.0003,0.0021,0.0654,0.0313,100
2017-03-21 17:30:00,321.0946666666667,-0.06592403700579391,1.0919735702158668,29.24310738607876,1202.25,926.154,375.21599999999995,253.7585,37.1505,0.0031,0.0002,0.0021,0.0644,0.0308,100
2017-03-21 17:45:00,249.504,-0.06592403700579391,1.117958520946077,31.541479208243402,1176.432,903.774,318.69,253.6017,37.1791,0.0031,0.0002,0.0021,0.0635,0.0302,100
2017-03-21 18:00:00,201.40066666666664,-0.06592403700579391,1.1502501441814945,34.07334826426052,1145.5500000000002,877.002,284.244,253.4449,37.2136,0.0031,0.0002,0.0021,0.0626,0.0298,100
2017-03-21 18:15:00,143.804,-0.06592403700579391,1.189702544547159,36.7900525292446,1109.742,845.4,233.91,253.2923,37.4153,0.0031,0.0002,0.0021,0.0626,0.0322,100
2017-03-21 18:30:00,98.39133333333332,-0.06592403700579391,1.2374378436967413,39.65308288687801,1069.158,809.73,159.228,253.1397,37.617,0.003,0.0002,0.0021,0.0626,0.0346,100
2017-03-21 18:45:00,50.68333333333333,-0.06592403700579391,1.2949334888111097,42.63238342787677,1023.9779999999998,770.16,108.774,252.987,37.8187,0.003,0.0002,0.0022,0.0626,0.0371,100
2017-03-21 19:00:00,31.601333333333333,-0.06592403700579391,1.364150407944593,45.704587963427485,974.382,726.9,242.68800000000002,252.8344,38.0204,0.003,0.0002,0.0022,0.0627,0.0395,100
2017-03-21 19:15:00,23.17666666666667,-0.06592403700579391,1.4477250982978729,48.85148841509024,920.592,680.172,236.59799999999998,252.6817,38.2221,0.003,0.0002,0.0022,0.0627,0.0419,100
2017-03-21 19:30:00,21.807333333333336,-0.06592403700579391,1.5492652260986988,52.058806055791,862.842,630.228,127.16400000000002,252.5291,38.4238,0.003,0.0002,0.0022,0.0627,0.0443,100
2017-03-21 19:45:00,28.575333333333333,-0.06592403700579391,1.6738192849361784,55.315243337812404,801.366,577.344,52.128,252.3764,38.6256,0.003,0.0002,0.0023,0.0627,0.0468,100
2017-03-21 20:00:00,28.436,-0.06592403700579391,1.828651970435232,58.61176555073194,736.4399999999999,521.844,37.008,252.2238,38.8273,0.003,0.0002,0.0023,0.0627,0.0492,100
2017-03-21 20:15:00,23.182,-0.06592403700579391,2.024584758447035,61.941060224018585,668.3399999999999,464.07,33.966,252.0711,39.029,0.003,0.0002,0.0023,0.0627,0.0516,100
2017-03-21 20:30:00,18.818,-0.06592403700579391,2.2784478491864437,65.29713007448092,597.348,404.448,30.677999999999997,251.9185,39.2307,0.003,0.0002,0.0023,0.0627,0.0541,100
2017-03-21 20:45:00,16.262,-0.06592403700579391,2.6178896354639463,68.67498483880333,523.7819999999999,343.452,27.048,251.7659,39.4324,0.003,0.0002,0.0024,0.0627,0.0565,100
2017-03-21 21:00:00,21.068,-0.06592403700579391,3.09169162245423,72.07040580578132,447.948,281.64,23.64,251.6177,39.6303,0.003,0.0002,0.0024,0.0629,0.0589,100
2017-03-21 21:15:00,27.16933333333333,-0.06592403700579391,3.7946731829936162,75.4797635900757,370.17,218.808,19.644000000000002,251.5981,39.7193,0.0033,0.0002,0.0025,0.0691,0.0602,100
2017-03-21 21:30:00,20.624,-0.06592403700579391,4.93868602250733,78.8998747480322,290.78999999999996,157.39200000000002,15.714000000000002,251.5786,39.8083,0.0036,0.0002,0.0026,0.0752,0.0614,100
2017-03-22 11:15:00,33.782000000000004,0.32893462043704336,4.265586140508144,77.11554817193839,267.966,143.85,14.646,251.1503,39.1881,0.0029,0.0003,0.0019,0.0721,0.038,100
2017-03-22 11:30:00,55.13533333333333,0.32893462043704336,3.391324297291103,73.70379216150752,347.598,204.216,18.174,251.2506,39.1487,0.0029,0.0002,0.0019,0.0691,0.0371,100
2017-03-22 11:45:00,76.10133333333333,0.32893462043704336,2.8245789265444405,70.30522786245331,425.7,266.106,21.594,251.3509,39.1093,0.0028,0.0002,0.0019,0.0662,0.0361,82
2017-03-22 12:00:00,126.74133333333334,0.32893462043704336,2.429094451725064,66.9233289313175,501.948,328.212,41.904,251.4467,39.0709,0.0027,0.0002,0.0019,0.0632,0.0352,100
2017-03-22 12:15:00,173.1906666666667,0.32893462043704336,2.1388262579340758,63.562105376644965,576.012,389.57399999999996,75.648,251.412,39.0629,0.0026,0.0002,0.0018,0.0608,0.0339,100
2017-03-22 12:30:00,190.55066666666667,0.32893462043704336,1.917890648724122,60.22626906234909,647.574,449.694,114.714,251.3773,39.0548,0.0026,0.0002,0.0018,0.0584,0.0326,100
2017-03-22 12:45:00,250.51533333333333,0.32893462043704336,1.7451232908885856,56.92144580706117,716.328,508.02000000000004,142.572,251.3426,39.0468,0.0025,0.0002,0.0017,0.056,0.0313,89
2017-03-22 13:00:00,320.54066666666665,0.32893462043704336,1.6072444764406157,53.65445092299858,781.9739999999999,564.15,181.848,251.3079,39.0387,0.0025,0.0002,0.0017,0.0536,0.03,100
2017-03-22 13:15:00,473.5573333333333,0.32893462043704336,1.4955103500739335,50.43365076792328,844.2420000000001,617.712,236.16,251.2733,39.0306,0.0024,0.0002,0.0017,0.0512,0.0287,100
2017-03-22 13:30:00,646.0713333333333,0.32893462043704336,1.4039385548068248,47.26944017495604,902.8499999999999,668.4000000000001,295.122,251.2386,39.0226,0.0024,0.0002,0.0016,0.0487,0.0274,100
2017-03-22 13:45:00,596.444,0.32893462043704336,1.328307718224627,44.174874080143724,957.5640000000001,715.932,336.3,251.2039,39.0145,0.0023,0.0002,0.0016,0.0463,0.0261,100
2017-03-22 14:00:00,450.93266666666665,0.32893462043704336,1.2655639863365247,41.16649945809489,1008.132,760.0500000000001,333.98999999999995,251.1692,39.0065,0.0022,0.0002,0.0016,0.0439,0.0248,100
2017-03-22 14:15:00,475.8946666666667,0.32893462043704336,1.2134539606087078,38.265435543983955,1054.3500000000001,800.532,356.112,251.1345,38.9984,0.0022,0.0002,0.0015,0.0415,0.0235,100
2017-03-22 14:30:00,528.9626666666667,0.32893462043704336,1.170289617089146,35.49873355161989,1096.014,837.168,446.00399999999996,251.0998,38.9903,0.0021,0.0002,0.0015,0.0391,0.0222,67
2017-03-22 14:45:00,828.2033333333333,0.32893462043704336,1.1347933344625325,32.90098448161168,1132.95,869.766,525.5219999999999,251.0652,38.9823,0.0021,0.0002,0.0015,0.0367,0.0209,38
2017-03-22 15:00:00,596.6186666666667,0.32893462043704336,1.105993307326432,30.515984615713755,1164.99,898.158,591.654,251.0258,38.9724,0.002,0.0002,0.0014,0.0343,0.0197,21
2017-03-22 15:15:00,565.3906666666667,0.32893462043704336,1.0831516951927884,28.397939811505626,1192.008,921.894,603.648,250.8513,38.9107,0.002,0.0002,0.0014,0.0337,0.0192,33
2017-03-22 15:30:00,774.3566666666667,0.32893462043704336,1.0657147123967798,26.611145718065035,1213.884,941.1840000000001,635.91,250.6768,38.849,0.002,0.0002,0.0014,0.0331,0.0188,38
2017-03-22 15:45:00,730.1726666666667,0.32893462043704336,1.0532779023376249,25.226477861294864,1230.5220000000002,955.932,611.292,250.5022,38.7873,0.002,0.0002,0.0014,0.0324,0.0184,48
2017-03-22 16:00:00,980.4513333333332,0.32893462043704336,1.0455623052308176,24.31303032634677,1241.8500000000001,966.06,579.6239999999999,250.3277,38.7256,0.002,0.0002,0.0014,0.0318,0.0179,58
2017-03-22 16:15:00,756.1393333333333,0.32893462043704336,1.0423987928770788,23.92502213513762,1247.82,971.514,583.7339999999999,250.1532,38.6639,0.002,0.0002,0.0014,0.0311,0.0175,67
2017-03-22 16:30:00,654.4259999999999,0.32893462043704336,1.0437188842094929,24.087933555945824,1248.408,972.276,624.732,249.9787,38.6021,0.002,0.0002,0.0014,0.0305,0.0171,32
2017-03-22 16:45:00,619.328,0.32893462043704336,1.0495510945580075,24.790875373374618,1243.608,968.3399999999999,641.814,249.8042,38.5404,0.002,0.0002,0.0014,0.0298,0.0167,35
2017-03-22 17:00:00,704.3673333333334,0.32893462043704336,1.0600224510088743,25.989937863058486,1233.45,959.73,645.96,249.6296,38.4787,0.002,0.0002,0.0014,0.0292,0.0162,32
2017-03-22 17:15:00,654.5606666666666,0.32893462043704336,1.0753653258366056,27.62036763379682,1217.9699999999998,946.482,625.176,249.4551,38.417,0.0019,0.0002,0.0014,0.0286,0.0158,43
2017-03-22 17:30:00,335.24133333333333,0.32893462043704336,1.095930284161765,29.610702251721463,1197.228,928.674,647.6279999999999,249.2806,38.3553,0.0019,0.0002,0.0014,0.0279,0.0154,44
2017-03-22 17:45:00,359.70933333333335,0.32893462043704336,1.1222063015316275,31.893273405946385,1171.3259999999998,906.39,645.078,249.1061,38.2936,0.0019,0.0002,0.0014,0.0273,0.0149,45
2017-03-22 18:00:00,583.902,0.32893462043704336,1.1548506026169558,34.40955571613637,1140.366,879.726,612.4620000000001,248.9343,38.2401,0.0019,0.0002,0.0014,0.0267,0.0145,60
2017-03-22 18:15:00,396.4766666666666,0.32893462043704336,1.1947316867205766,37.11156956974778,1104.486,848.2560000000001,561.966,248.8426,38.4264,0.0019,0.0002,0.0015,0.0269,0.0154,65
2017-03-22 18:30:00,200.3973333333333,0.32893462043704336,1.2429911412890127,39.96113681303122,1063.836,812.73,477.486,248.7509,38.6127,0.0019,0.0002,0.0015,0.0272,0.0162,81
2017-03-22 18:45:00,224.94866666666667,0.32893462043704336,1.3011331281475573,42.92831560994023,1018.5900000000001,773.346,414.258,248.6592,38.799,0.0019,0.0002,0.0015,0.0274,0.017,89
2017-03-22 19:00:00,266.08733333333333,0.32893462043704336,1.3711559195524103,45.98973191273154,968.94,730.3140000000001,311.22,248.5674,38.9854,0.0019,0.0002,0.0016,0.0276,0.0179,100
2017-03-22 19:15:00,279.67333333333335,0.32893462043704336,1.4557493867972697,49.12710795026792,915.102,683.8620000000001,167.688,248.4757,39.1717,0.0019,0.0002,0.0016,0.0279,0.0187,100
2017-03-22 19:30:00,358.9433333333333,0.32893462043704336,1.5585995199179226,52.32606893569107,857.3100000000001,634.248,95.082,248.384,39.358,0.0019,0.0002,0.0016,0.0281,0.0196,100
2017-03-22 19:45:00,305.6706666666667,0.32893462043704336,1.6848734073124059,55.57521468104694,795.8100000000001,581.748,48.653999999999996,248.2923,39.5443,0.002,0.0002,0.0017,0.0284,0.0204,100
2017-03-22 20:00:00,245.568,0.32893462043704336,1.842022171583188,58.86541164635974,730.8539999999999,526.6619999999999,37.163999999999994,248.2006,39.7306,0.002,0.0002,0.0017,0.0286,0.0212,100
2017-03-22 20:15:00,298.98266666666666,0.32893462043704336,2.0411739415702663,62.18925733562343,662.736,469.314,34.158,248.1089,39.9169,0.002,0.0002,0.0017,0.0289,0.0221,100
2017-03-22 20:30:00,199.02466666666663,0.32893462043704336,2.2996923159077465,65.54067525126767,591.7379999999999,410.112,30.918,248.0172,40.1032,0.002,0.0002,0.0018,0.0291,0.0229,100
2017-03-22 20:45:00,84.66733333333333,0.32893462043704336,2.646221263862294,68.9146071552526,518.172,349.488,27.330000000000002,247.9255,40.2895,0.002,0.0002,0.0018,0.0294,0.0237,100
2017-03-22 21:00:00,63.18066666666667,0.32893462043704336,3.131579247562623,72.30677725455071,442.344,287.88599999999997,24.0,247.8466,40.4675,0.002,0.0002,0.0018,0.0299,0.0247,100
2017-03-22 21:15:00,57.21133333333333,0.32893462043704336,3.855308120613525,75.71350930167527,364.58399999999995,223.56,19.92,248.1404,40.405,0.0027,0.0002,0.002,0.0397,0.0293,100
2017-03-22 21:30:00,20.888666666666666,0.32893462043704336,5.042384670056534,79.13158245602581,285.22200000000004,160.278,14.484,248.4341,40.3425,0.0034,0.0002,0.0023,0.0495,0.0339,-1
2017-03-23 11:15:00,43.513333333333335,0.7234441253853318,4.2955706178743265,77.20722860272822,265.608,136.00799999999998,13.26,251.0302,38.1685,0.0063,0.0004,0.0029,0.0924,0.0634,100
2017-03-23 11:30:00,63.74333333333333,0.7234441253853318,3.410571357526692,73.7984716680934,345.156,195.252,17.178,251.0091,38.0992,0.0062,0.0004,0.0028,0.0902,0.062,100
