,date,swgnt,swfdn
7042,2017-10-21 10:30:00,72.6875,91.1875
7043,2017-10-21 11:30:00,286.75,344.125
7044,2017-10-21 12:30:00,511.75,599.0
7045,2017-10-21 13:30:00,709.75,819.0
7046,2017-10-21 14:30:00,854.5,978.25
7047,2017-10-21 15:30:00,910.5,1038.5
7048,2017-10-21 16:30:00,872.25,995.25
7049,2017-10-21 17:30:00,786.5,898.75
7050,2017-10-21 18:30:00,584.0,671.75
7051,2017-10-21 19:30:00,451.5,523.25
7052,2017-10-21 20:30:00,323.5,380.0
7053,2017-10-21 21:30:00,161.3125,194.0625
7054,2017-10-21 22:30:00,21.59375,26.796875
7055,2017-10-21 23:30:00,0.0,0.0
7056,2017-10-22 00:30:00,0.0,0.0
7057,2017-10-22 01:30:00,0.0,0.0
7058,2017-10-22 02:30:00,0.0,0.0
7059,2017-10-22 03:30:00,0.0,0.0
7060,2017-10-22 04:30:00,0.0,0.0
7061,2017-10-22 05:30:00,0.0,0.0
7062,2017-10-22 06:30:00,0.0,0.0
7063,2017-10-22 07:30:00,0.0,0.0
7064,2017-10-22 08:30:00,0.0,0.0
7065,2017-10-22 09:30:00,0.0,0.0
7066,2017-10-22 10:30:00,64.8125,80.8125
7067,2017-10-22 11:30:00,253.875,304.375
7068,2017-10-22 12:30:00,442.125,518.0
7069,2017-10-22 13:30:00,586.75,679.25
7070,2017-10-22 14:30:00,770.0,884.75
7071,2017-10-22 15:30:00,930.5,1063.0
7072,2017-10-22 16:30:00,991.75,1129.5
7073,2017-10-22 17:30:00,947.0,1080.5
7074,2017-10-22 18:30:00,834.0,956.25
7075,2017-10-22 19:30:00,666.5,771.0
7076,2017-10-22 20:30:00,456.375,536.5
7077,2017-10-22 21:30:00,229.3125,277.375
7078,2017-10-22 22:30:00,36.9375,46.78125
7079,2017-10-22 23:30:00,0.0,0.0
7080,2017-10-23 00:30:00,0.0,0.0
7081,2017-10-23 01:30:00,0.0,0.0
7082,2017-10-23 02:30:00,0.0,0.0
7083,2017-10-23 03:30:00,0.0,0.0
7084,2017-10-23 04:30:00,0.0,0.0
7085,2017-10-23 05:30:00,0.0,0.0
7086,2017-10-23 06:30:00,0.0,0.0
7087,2017-10-23 07:30:00,0.0,0.0
7088,2017-10-23 08:30:00,0.0,0.0
7089,2017-10-23 09:30:00,0.0,0.0
7090,2017-10-23 10:30:00,79.59375,99.9375
7091,2017-10-23 11:30:00,301.75,362.625
7092,2017-10-23 12:30:00,535.75,627.75
7093,2017-10-23 13:30:00,739.25,853.5
7094,2017-10-23 14:30:00,893.5,1023.5
7095,2017-10-23 15:30:00,985.75,1124.0
7096,2017-10-23 16:30:00,1008.5,1148.5
7097,2017-10-23 17:30:00,946.0,1080.5
7098,2017-10-23 18:30:00,742.0,853.0
7099,2017-10-23 19:30:00,479.375,556.0
7100,2017-10-23 20:30:00,405.75,475.75
7101,2017-10-23 21:30:00,221.8125,267.25
7102,2017-10-23 22:30:00,37.59375,47.453125
7103,2017-10-23 23:30:00,0.0,0.0
7104,2017-10-24 00:30:00,0.0,0.0
7105,2017-10-24 01:30:00,0.0,0.0
7106,2017-10-24 02:30:00,0.0,0.0
7107,2017-10-24 03:30:00,0.0,0.0
7108,2017-10-24 04:30:00,0.0,0.0
7109,2017-10-24 05:30:00,0.0,0.0
7110,2017-10-24 06:30:00,0.0,0.0
7111,2017-10-24 07:30:00,0.0,0.0
7112,2017-10-24 08:30:00,0.0,0.0
7113,2017-10-24 09:30:00,0.0009319782,0.0011081696
7114,2017-10-24 10:30:00,83.40625,105.09375
7115,2017-10-24 11:30:00,308.5,371.0
7116,2017-10-24 12:30:00,541.25,634.25
7117,2017-10-24 13:30:00,745.0,860.5
7118,2017-10-24 14:30:00,899.0,1029.5
7119,2017-10-24 15:30:00,990.5,1129.5
7120,2017-10-24 16:30:00,1010.75,1151.0
7121,2017-10-24 17:30:00,960.0,1095.0
7122,2017-10-24 18:30:00,844.5,967.75
7123,2017-10-24 19:30:00,672.0,777.0
7124,2017-10-24 20:30:00,442.375,519.0
7125,2017-10-24 21:30:00,198.75,237.5625
7126,2017-10-24 22:30:00,33.34375,41.359375
7127,2017-10-24 23:30:00,0.0,0.0
7128,2017-10-25 00:30:00,0.0,0.0
7129,2017-10-25 01:30:00,0.0,0.0
7130,2017-10-25 02:30:00,0.0,0.0
7131,2017-10-25 03:30:00,0.0,0.0
7132,2017-10-25 04:30:00,0.0,0.0
7133,2017-10-25 05:30:00,0.0,0.0
7134,2017-10-25 06:30:00,0.0,0.0
7135,2017-10-25 07:30:00,0.0,0.0
7136,2017-10-25 08:30:00,0.0,0.0
7137,2017-10-25 09:30:00,0.0030765533,0.0036878586
7138,2017-10-25 10:30:00,84.03125,105.625
7139,2017-10-25 11:30:00,306.875,368.625
7140,2017-10-25 12:30:00,537.75,629.75
7141,2017-10-25 13:30:00,739.5,853.75
7142,2017-10-25 14:30:00,890.75,1019.5
7143,2017-10-25 15:30:00,979.0,1115.5
7144,2017-10-25 16:30:00,999.0,1137.0
7145,2017-10-25 17:30:00,950.25,1083.5
7146,2017-10-25 18:30:00,835.5,957.0
7147,2017-10-25 19:30:00,663.25,766.75
7148,2017-10-25 20:30:00,422.125,495.5
7149,2017-10-25 21:30:00,214.3125,258.0
7150,2017-10-25 22:30:00,38.125,47.921875
7151,2017-10-25 23:30:00,0.0,0.0
7152,2017-10-26 00:30:00,0.0,0.0
7153,2017-10-26 01:30:00,0.0,0.0
7154,2017-10-26 02:30:00,0.0,0.0
7155,2017-10-26 03:30:00,0.0,0.0
7156,2017-10-26 04:30:00,0.0,0.0
7157,2017-10-26 05:30:00,0.0,0.0
7158,2017-10-26 06:30:00,0.0,0.0
7159,2017-10-26 07:30:00,0.0,0.0
7160,2017-10-26 08:30:00,0.0,0.0
7161,2017-10-26 09:30:00,0.0067710876,0.008308411
7162,2017-10-26 10:30:00,88.21875,111.15625
7163,2017-10-26 11:30:00,316.0,380.0
7164,2017-10-26 12:30:00,550.25,644.75
7165,2017-10-26 13:30:00,750.5,866.75
7166,2017-10-26 14:30:00,897.75,1028.0
7167,2017-10-26 15:30:00,983.5,1121.0
7168,2017-10-26 16:30:00,1001.5,1140.0
7169,2017-10-26 17:30:00,952.0,1085.5
7170,2017-10-26 18:30:00,838.5,960.5
7171,2017-10-26 19:30:00,670.0,774.75
7172,2017-10-26 20:30:00,460.75,541.25
7173,2017-10-26 21:30:00,234.125,282.75
7174,2017-10-26 22:30:00,41.109375,51.890625
7175,2017-10-26 23:30:00,0.0,0.0
7176,2017-10-27 00:30:00,0.0,0.0
7177,2017-10-27 01:30:00,0.0,0.0
7178,2017-10-27 02:30:00,0.0,0.0
7179,2017-10-27 03:30:00,0.0,0.0
7180,2017-10-27 04:30:00,0.0,0.0
7181,2017-10-27 05:30:00,0.0,0.0
7182,2017-10-27 06:30:00,0.0,0.0
7183,2017-10-27 07:30:00,0.0,0.0
7184,2017-10-27 08:30:00,0.0,0.0
7185,2017-10-27 09:30:00,0.017372131,0.021102905
7186,2017-10-27 10:30:00,86.75,108.875
7187,2017-10-27 11:30:00,292.125,350.0
7188,2017-10-27 12:30:00,514.5,602.25
7189,2017-10-27 13:30:00,698.25,805.75
7190,2017-10-27 14:30:00,810.0,927.75
7191,2017-10-27 15:30:00,843.0,962.5
7192,2017-10-27 16:30:00,843.25,961.5
7193,2017-10-27 17:30:00,688.0,788.5
7194,2017-10-27 18:30:00,597.0,686.5
7195,2017-10-27 19:30:00,483.75,560.25
7196,2017-10-27 20:30:00,360.5,422.875
7197,2017-10-27 21:30:00,186.375,224.0
7198,2017-10-27 22:30:00,34.328125,42.921875
7199,2017-10-27 23:30:00,0.0,0.0
7200,2017-10-31 00:30:00,0.0,0.0
7201,2017-10-31 01:30:00,0.0,0.0
7202,2017-10-31 02:30:00,0.0,0.0
7203,2017-10-31 03:30:00,0.0,0.0
7204,2017-10-31 04:30:00,0.0,0.0
7205,2017-10-31 05:30:00,0.0,0.0
7206,2017-10-31 06:30:00,0.0,0.0
7207,2017-10-31 07:30:00,0.0,0.0
7208,2017-10-31 08:30:00,0.0,0.0
7209,2017-10-31 09:30:00,0.108673096,0.13671875
7210,2017-10-31 10:30:00,81.6875,102.0
7211,2017-10-31 11:30:00,311.75,373.625
7212,2017-10-31 12:30:00,540.5,632.0
7213,2017-10-31 13:30:00,735.0,847.75
7214,2017-10-31 14:30:00,854.5,978.25
7215,2017-10-31 15:30:00,920.25,1049.5
7216,2017-10-31 16:30:00,879.75,1003.25
7217,2017-10-31 17:30:00,825.25,942.75
7218,2017-10-31 18:30:00,666.75,766.75
7219,2017-10-31 19:30:00,544.0,629.75
7220,2017-10-31 20:30:00,409.625,480.5
7221,2017-10-31 21:30:00,240.3125,289.75
7222,2017-10-31 22:30:00,47.34375,59.53125
7223,2017-10-31 23:30:00,0.0,0.0
7224,2017-11-01 00:30:00,0.0,0.0
7225,2017-11-01 01:30:00,0.0,0.0
7226,2017-11-01 02:30:00,0.0,0.0
7227,2017-11-01 03:30:00,0.0,0.0
7228,2017-11-01 04:30:00,0.0,0.0
7229,2017-11-01 05:30:00,0.0,0.0
7230,2017-11-01 06:30:00,0.0,0.0
7231,2017-11-01 07:30:00,0.0,0.0
7232,2017-11-01 08:30:00,0.0,0.0
7233,2017-11-01 09:30:00,0.20715332,0.265625
7234,2017-11-01 10:30:00,98.40625,123.5625
7235,2017-11-01 11:30:00,325.0,390.25
7236,2017-11-01 12:30:00,558.0,653.25
7237,2017-11-01 13:30:00,761.75,879.0
7238,2017-11-01 14:30:00,915.25,1047.5
7239,2017-11-01 15:30:00,1004.25,1144.0
7240,2017-11-01 16:30:00,1022.25,1163.0
7241,2017-11-01 17:30:00,970.75,1106.5
7242,2017-11-01 18:30:00,857.25,981.75
7243,2017-11-01 19:30:00,684.5,791.0
7244,2017-11-01 20:30:00,478.875,562.5
7245,2017-11-01 21:30:00,251.625,303.875
7246,2017-11-01 22:30:00,50.65625,64.0
7247,2017-11-01 23:30:00,0.0,0.0
7248,2017-11-02 00:30:00,0.0,0.0
7249,2017-11-02 01:30:00,0.0,0.0
7250,2017-11-02 02:30:00,0.0,0.0
7251,2017-11-02 03:30:00,0.0,0.0
7252,2017-11-02 04:30:00,0.0,0.0
7253,2017-11-02 05:30:00,0.0,0.0
7254,2017-11-02 06:30:00,0.0,0.0
7255,2017-11-02 07:30:00,0.0,0.0
7256,2017-11-02 08:30:00,0.0,0.0
7257,2017-11-02 09:30:00,0.2915039,0.3675537
7258,2017-11-02 10:30:00,97.8125,121.6875
7259,2017-11-02 11:30:00,316.75,379.375
7260,2017-11-02 12:30:00,543.0,636.0
7261,2017-11-02 13:30:00,742.25,858.0
7262,2017-11-02 14:30:00,894.75,1026.0
7263,2017-11-02 15:30:00,994.5,1134.5
7264,2017-11-02 16:30:00,1021.5,1163.0
7265,2017-11-02 17:30:00,975.75,1112.5
7266,2017-11-02 18:30:00,863.25,989.25
7267,2017-11-02 19:30:00,691.5,799.75
7268,2017-11-02 20:30:00,476.625,559.5
7269,2017-11-02 21:30:00,244.0,293.625
7270,2017-11-02 22:30:00,47.453125,59.015625
7271,2017-11-02 23:30:00,0.0,0.0
7272,2017-11-03 00:30:00,0.0,0.0
7273,2017-11-03 01:30:00,0.0,0.0
7274,2017-11-03 02:30:00,0.0,0.0
7275,2017-11-03 03:30:00,0.0,0.0
7276,2017-11-03 04:30:00,0.0,0.0
7277,2017-11-03 05:30:00,0.0,0.0
7278,2017-11-03 06:30:00,0.0,0.0
7279,2017-11-03 07:30:00,0.0,0.0
7280,2017-11-03 08:30:00,0.0,0.0
7281,2017-11-03 09:30:00,0.33483887,0.39941406
7282,2017-11-03 10:30:00,82.1875,99.46875
7283,2017-11-03 11:30:00,293.125,349.375
7284,2017-11-03 12:30:00,518.75,607.0
7285,2017-11-03 13:30:00,712.75,824.0
7286,2017-11-03 14:30:00,863.0,991.0
7287,2017-11-03 15:30:00,963.0,1101.0
7288,2017-11-03 16:30:00,1002.25,1142.5
7289,2017-11-03 17:30:00,952.5,1086.5
7290,2017-11-03 18:30:00,834.5,956.5
7291,2017-11-03 19:30:00,655.25,758.0
7292,2017-11-03 20:30:00,439.625,515.75
7293,2017-11-03 21:30:00,235.75,283.375
7294,2017-11-03 22:30:00,45.15625,54.984375
7295,2017-11-03 23:30:00,0.0,0.0
7296,2017-11-04 00:30:00,0.0,0.0
7297,2017-11-04 01:30:00,0.0,0.0
7298,2017-11-04 02:30:00,0.0,0.0
7299,2017-11-04 03:30:00,0.0,0.0
7300,2017-11-04 04:30:00,0.0,0.0
7301,2017-11-04 05:30:00,0.0,0.0
7302,2017-11-04 06:30:00,0.0,0.0
7303,2017-11-04 07:30:00,0.0,0.0
7304,2017-11-04 08:30:00,0.0,0.0
7305,2017-11-04 09:30:00,0.41308594,0.49865723
7306,2017-11-04 10:30:00,96.9375,120.59375
7307,2017-11-04 11:30:00,318.875,382.125
7308,2017-11-04 12:30:00,516.75,604.75
7309,2017-11-04 13:30:00,711.25,820.5
7310,2017-11-04 14:30:00,867.0,991.75
7311,2017-11-04 15:30:00,928.75,1059.0
7312,2017-11-04 16:30:00,909.25,1037.5
7313,2017-11-04 17:30:00,894.75,1020.75
7314,2017-11-04 18:30:00,736.5,846.0
7315,2017-11-04 19:30:00,643.25,743.75
7316,2017-11-04 20:30:00,457.75,537.5
7317,2017-11-04 21:30:00,245.875,296.375
7318,2017-11-04 22:30:00,48.390625,60.484375
7319,2017-11-04 23:30:00,0.0,0.0
7320,2017-11-05 00:30:00,0.0,0.0
7321,2017-11-05 01:30:00,0.0,0.0
7322,2017-11-05 02:30:00,0.0,0.0
7323,2017-11-05 03:30:00,0.0,0.0
7324,2017-11-05 04:30:00,0.0,0.0
7325,2017-11-05 05:30:00,0.0,0.0
7326,2017-11-05 06:30:00,0.0,0.0
7327,2017-11-05 07:30:00,0.0,0.0
7328,2017-11-05 08:30:00,0.0,0.0
7329,2017-11-05 09:30:00,0.4116211,0.52490234
7330,2017-11-05 10:30:00,88.3125,110.03125
7331,2017-11-05 11:30:00,286.75,342.625
7332,2017-11-05 12:30:00,535.75,626.25
7333,2017-11-05 13:30:00,736.0,848.5
7334,2017-11-05 14:30:00,877.0,1002.5
7335,2017-11-05 15:30:00,934.75,1065.0
7336,2017-11-05 16:30:00,944.0,1075.0
7337,2017-11-05 17:30:00,881.0,1006.0
7338,2017-11-05 18:30:00,763.25,875.5
7339,2017-11-05 19:30:00,598.5,691.75
7340,2017-11-05 20:30:00,398.5,466.875
7341,2017-11-05 21:30:00,194.4375,233.125
7342,2017-11-05 22:30:00,32.96875,40.71875
7343,2017-11-05 23:30:00,0.0,0.0
7344,2017-11-06 00:30:00,0.0,0.0
7345,2017-11-06 01:30:00,0.0,0.0
7346,2017-11-06 02:30:00,0.0,0.0
7347,2017-11-06 03:30:00,0.0,0.0
7348,2017-11-06 04:30:00,0.0,0.0
7349,2017-11-06 05:30:00,0.0,0.0
7350,2017-11-06 06:30:00,0.0,0.0
7351,2017-11-06 07:30:00,0.0,0.0
7352,2017-11-06 08:30:00,0.0,0.0
7353,2017-11-06 09:30:00,0.5024414,0.6340332
7354,2017-11-06 10:30:00,89.5625,111.25
7355,2017-11-06 11:30:00,289.625,346.125
7356,2017-11-06 12:30:00,513.75,600.25
7357,2017-11-06 13:30:00,731.25,842.75
7358,2017-11-06 14:30:00,874.75,999.75
7359,2017-11-06 15:30:00,928.5,1057.5
7360,2017-11-06 16:30:00,928.25,1057.0
7361,2017-11-06 17:30:00,895.0,1019.75
7362,2017-11-06 18:30:00,673.0,772.75
7363,2017-11-06 19:30:00,529.75,612.75
7364,2017-11-06 20:30:00,362.625,424.625
7365,2017-11-06 21:30:00,197.1875,236.5625
7366,2017-11-06 22:30:00,44.90625,55.875
7367,2017-11-06 23:30:00,0.0,0.0
7368,2017-11-07 00:30:00,0.0,0.0
7369,2017-11-07 01:30:00,0.0,0.0
7370,2017-11-07 02:30:00,0.0,0.0
7371,2017-11-07 03:30:00,0.0,0.0
7372,2017-11-07 04:30:00,0.0,0.0
7373,2017-11-07 05:30:00,0.0,0.0
7374,2017-11-07 06:30:00,0.0,0.0
7375,2017-11-07 07:30:00,0.0,0.0
7376,2017-11-07 08:30:00,0.0,0.0
7377,2017-11-07 09:30:00,0.7258301,0.93237305
7378,2017-11-07 10:30:00,105.5,131.9375
7379,2017-11-07 11:30:00,315.75,377.625
7380,2017-11-07 12:30:00,537.25,628.0
7381,2017-11-07 13:30:00,714.0,824.0
7382,2017-11-07 14:30:00,864.0,989.25
7383,2017-11-07 15:30:00,961.25,1095.5
7384,2017-11-07 16:30:00,1001.5,1138.5
7385,2017-11-07 17:30:00,951.0,1083.0
7386,2017-11-07 18:30:00,781.75,896.25
7387,2017-11-07 19:30:00,609.25,703.5
7388,2017-11-07 20:30:00,388.5,455.375
7389,2017-11-07 21:30:00,199.0,238.8125
7390,2017-11-07 22:30:00,38.9375,48.40625
7391,2017-11-07 23:30:00,0.0,0.0
7392,2017-11-08 00:30:00,0.0,0.0
7393,2017-11-08 01:30:00,0.0,0.0
7394,2017-11-08 02:30:00,0.0,0.0
7395,2017-11-08 03:30:00,0.0,0.0
7396,2017-11-08 04:30:00,0.0,0.0
7397,2017-11-08 05:30:00,0.0,0.0
7398,2017-11-08 06:30:00,0.0,0.0
7399,2017-11-08 07:30:00,0.0,0.0
7400,2017-11-08 08:30:00,0.0,0.0
7401,2017-11-08 09:30:00,0.83618164,1.0654297
7402,2017-11-08 10:30:00,104.90625,130.875
7403,2017-11-08 11:30:00,324.5,388.375
7404,2017-11-08 12:30:00,550.5,643.25
7405,2017-11-08 13:30:00,749.5,863.75
7406,2017-11-08 14:30:00,899.0,1027.0
7407,2017-11-08 15:30:00,946.5,1077.5
7408,2017-11-08 16:30:00,918.5,1045.5
7409,2017-11-08 17:30:00,779.0,890.25
7410,2017-11-08 18:30:00,648.0,743.75
7411,2017-11-08 19:30:00,499.375,578.0
7412,2017-11-08 20:30:00,374.625,439.25
7413,2017-11-08 21:30:00,204.25,245.3125
7414,2017-11-08 22:30:00,44.875,56.109375
7415,2017-11-08 23:30:00,0.0,0.0
7416,2017-11-09 00:30:00,0.0,0.0
7417,2017-11-09 01:30:00,0.0,0.0
7418,2017-11-09 02:30:00,0.0,0.0
7419,2017-11-09 03:30:00,0.0,0.0
7420,2017-11-09 04:30:00,0.0,0.0
7421,2017-11-09 05:30:00,0.0,0.0
7422,2017-11-09 06:30:00,0.0,0.0
7423,2017-11-09 07:30:00,0.0,0.0
7424,2017-11-09 08:30:00,0.0,0.0
7425,2017-11-09 09:30:00,0.7922363,1.0185547
7426,2017-11-09 10:30:00,90.96875,113.3125
7427,2017-11-09 11:30:00,279.25,334.0
7428,2017-11-09 12:30:00,476.125,556.75
7429,2017-11-09 13:30:00,715.0,824.25
7430,2017-11-09 14:30:00,864.25,988.5
7431,2017-11-09 15:30:00,938.0,1068.5
7432,2017-11-09 16:30:00,953.5,1085.0
7433,2017-11-09 17:30:00,915.25,1043.0
7434,2017-11-09 18:30:00,802.75,919.25
7435,2017-11-09 19:30:00,648.75,749.5
7436,2017-11-09 20:30:00,403.875,473.5
7437,2017-11-09 21:30:00,215.3125,258.75
7438,2017-11-09 22:30:00,49.328125,61.765625
7439,2017-11-09 23:30:00,0.0,0.0
7440,2017-11-10 00:30:00,0.0,0.0
7441,2017-11-10 01:30:00,0.0,0.0
7442,2017-11-10 02:30:00,0.0,0.0
7443,2017-11-10 03:30:00,0.0,0.0
7444,2017-11-10 04:30:00,0.0,0.0
7445,2017-11-10 05:30:00,0.0,0.0
7446,2017-11-10 06:30:00,0.0,0.0
7447,2017-11-10 07:30:00,0.0,0.0
7448,2017-11-10 08:30:00,0.0,0.0
7449,2017-11-10 09:30:00,0.62841797,0.7878418
7450,2017-11-10 10:30:00,67.0625,81.9375
7451,2017-11-10 11:30:00,257.375,307.25
7452,2017-11-10 12:30:00,449.125,525.0
7453,2017-11-10 13:30:00,615.5,710.0
7454,2017-11-10 14:30:00,732.75,839.0
7455,2017-11-10 15:30:00,802.5,915.75
7456,2017-11-10 16:30:00,794.25,905.5
7457,2017-11-10 17:30:00,714.0,816.0
7458,2017-11-10 18:30:00,599.5,688.75
7459,2017-11-10 19:30:00,466.625,539.5
7460,2017-11-10 20:30:00,332.25,389.0
7461,2017-11-10 21:30:00,177.8125,213.0625
7462,2017-11-10 22:30:00,30.46875,37.65625
7463,2017-11-10 23:30:00,0.0,0.0
7464,2017-11-11 00:30:00,0.0,0.0
7465,2017-11-11 01:30:00,0.0,0.0
7466,2017-11-11 02:30:00,0.0,0.0
7467,2017-11-11 03:30:00,0.0,0.0
7468,2017-11-11 04:30:00,0.0,0.0
7469,2017-11-11 05:30:00,0.0,0.0
7470,2017-11-11 06:30:00,0.0,0.0
7471,2017-11-11 07:30:00,0.0,0.0
7472,2017-11-11 08:30:00,0.0,0.0
7473,2017-11-11 09:30:00,1.1557617,1.4560547
7474,2017-11-11 10:30:00,103.625,128.6875
7475,2017-11-11 11:30:00,324.125,387.75
7476,2017-11-11 12:30:00,549.25,642.0
7477,2017-11-11 13:30:00,745.75,859.5
7478,2017-11-11 14:30:00,866.25,991.75
7479,2017-11-11 15:30:00,949.5,1081.0
7480,2017-11-11 16:30:00,923.0,1050.0
7481,2017-11-11 17:30:00,808.5,924.25
7482,2017-11-11 18:30:00,706.0,809.25
7483,2017-11-11 19:30:00,461.5,533.75
7484,2017-11-11 20:30:00,280.75,328.125
7485,2017-11-11 21:30:00,145.6875,173.6875
7486,2017-11-11 22:30:00,32.890625,40.265625
7487,2017-11-11 23:30:00,0.0,0.0
7488,2017-11-12 00:30:00,0.0,0.0
7489,2017-11-12 01:30:00,0.0,0.0
7490,2017-11-12 02:30:00,0.0,0.0
7491,2017-11-12 03:30:00,0.0,0.0
7492,2017-11-12 04:30:00,0.0,0.0
7493,2017-11-12 05:30:00,0.0,0.0
7494,2017-11-12 06:30:00,0.0,0.0
7495,2017-11-12 07:30:00,0.0,0.0
7496,2017-11-12 08:30:00,0.0,0.0
7497,2017-11-12 09:30:00,1.3129883,1.6538086
7498,2017-11-12 10:30:00,105.375,131.0
7499,2017-11-12 11:30:00,320.25,383.0
7500,2017-11-12 12:30:00,541.75,632.75
7501,2017-11-12 13:30:00,739.0,851.5
7502,2017-11-12 14:30:00,890.25,1017.0
7503,2017-11-12 15:30:00,974.5,1108.5
7504,2017-11-12 16:30:00,976.25,1109.0
7505,2017-11-12 17:30:00,887.0,1010.75
7506,2017-11-12 18:30:00,700.25,803.75
7507,2017-11-12 19:30:00,509.125,589.0
7508,2017-11-12 20:30:00,314.75,366.5
7509,2017-11-12 21:30:00,139.0,162.5
7510,2017-11-12 22:30:00,31.109375,36.5625
7511,2017-11-12 23:30:00,0.0,0.0
7512,2017-11-13 00:30:00,0.0,0.0
7513,2017-11-13 01:30:00,0.0,0.0
7514,2017-11-13 02:30:00,0.0,0.0
7515,2017-11-13 03:30:00,0.0,0.0
7516,2017-11-13 04:30:00,0.0,0.0
7517,2017-11-13 05:30:00,0.0,0.0
7518,2017-11-13 06:30:00,0.0,0.0
7519,2017-11-13 07:30:00,0.0,0.0
7520,2017-11-13 08:30:00,0.0,0.0
7521,2017-11-13 09:30:00,1.5083008,1.8813477
7522,2017-11-13 10:30:00,98.0,119.6875
7523,2017-11-13 11:30:00,296.125,352.125
7524,2017-11-13 12:30:00,522.25,609.75
7525,2017-11-13 13:30:00,717.0,826.5
7526,2017-11-13 14:30:00,865.75,990.0
7527,2017-11-13 15:30:00,949.25,1082.0
7528,2017-11-13 16:30:00,944.0,1074.5
7529,2017-11-13 17:30:00,883.75,1007.5
7530,2017-11-13 18:30:00,755.5,866.25
7531,2017-11-13 19:30:00,565.75,654.0
7532,2017-11-13 20:30:00,389.125,455.125
7533,2017-11-13 21:30:00,185.375,220.0
7534,2017-11-13 22:30:00,40.390625,49.046875
7535,2017-11-13 23:30:00,0.0,0.0
7536,2017-11-14 00:30:00,0.0,0.0
7537,2017-11-14 01:30:00,0.0,0.0
7538,2017-11-14 02:30:00,0.0,0.0
7539,2017-11-14 03:30:00,0.0,0.0
7540,2017-11-14 04:30:00,0.0,0.0
7541,2017-11-14 05:30:00,0.0,0.0
7542,2017-11-14 06:30:00,0.0,0.0
7543,2017-11-14 07:30:00,0.0,0.0
7544,2017-11-14 08:30:00,0.0,0.0
7545,2017-11-14 09:30:00,0.86865234,1.0249023
7546,2017-11-14 10:30:00,43.40625,50.765625
7547,2017-11-14 11:30:00,141.3125,164.75
7548,2017-11-14 12:30:00,286.125,332.875
7549,2017-11-14 13:30:00,504.25,584.5
7550,2017-11-14 14:30:00,669.5,772.5
7551,2017-11-14 15:30:00,779.75,896.75
7552,2017-11-14 16:30:00,853.5,978.5
7553,2017-11-14 17:30:00,759.75,872.0
7554,2017-11-14 18:30:00,674.25,774.75
7555,2017-11-14 19:30:00,512.25,592.25
7556,2017-11-14 20:30:00,333.5,389.5
7557,2017-11-14 21:30:00,183.875,219.1875
7558,2017-11-14 22:30:00,49.796875,61.390625
7559,2017-11-14 23:30:00,0.0,0.0
7560,2017-11-15 00:30:00,0.0,0.0
7561,2017-11-15 01:30:00,0.0,0.0
7562,2017-11-15 02:30:00,0.0,0.0
7563,2017-11-15 03:30:00,0.0,0.0
7564,2017-11-15 04:30:00,0.0,0.0
7565,2017-11-15 05:30:00,0.0,0.0
7566,2017-11-15 06:30:00,0.0,0.0
7567,2017-11-15 07:30:00,0.0,0.0
7568,2017-11-15 08:30:00,0.0,0.0
7569,2017-11-15 09:30:00,1.8735352,2.3808594
7570,2017-11-15 10:30:00,112.78125,140.5
7571,2017-11-15 11:30:00,328.5,393.0
7572,2017-11-15 12:30:00,550.75,643.5
7573,2017-11-15 13:30:00,746.75,860.5
7574,2017-11-15 14:30:00,897.5,1025.5
7575,2017-11-15 15:30:00,983.25,1118.5
7576,2017-11-15 16:30:00,979.75,1112.5
7577,2017-11-15 17:30:00,877.5,999.75
7578,2017-11-15 18:30:00,744.75,852.25
7579,2017-11-15 19:30:00,559.0,646.0
7580,2017-11-15 20:30:00,442.75,518.5
7581,2017-11-15 21:30:00,257.625,310.0
7582,2017-11-15 22:30:00,63.203125,79.25
7583,2017-11-15 23:30:00,0.0,0.0
7584,2017-11-16 00:30:00,0.0,0.0
7585,2017-11-16 01:30:00,0.0,0.0
7586,2017-11-16 02:30:00,0.0,0.0
7587,2017-11-16 03:30:00,0.0,0.0
7588,2017-11-16 04:30:00,0.0,0.0
7589,2017-11-16 05:30:00,0.0,0.0
7590,2017-11-16 06:30:00,0.0,0.0
7591,2017-11-16 07:30:00,0.0,0.0
7592,2017-11-16 08:30:00,0.0,0.0
7593,2017-11-16 09:30:00,0.78100586,0.9465332
7594,2017-11-16 10:30:00,49.9375,60.828125
7595,2017-11-16 11:30:00,222.3125,265.125
7596,2017-11-16 12:30:00,430.0,502.875
7597,2017-11-16 13:30:00,648.5,748.75
7598,2017-11-16 14:30:00,864.25,988.25
7599,2017-11-16 15:30:00,959.25,1092.0
7600,2017-11-16 16:30:00,971.25,1104.5
7601,2017-11-16 17:30:00,913.0,1040.0
7602,2017-11-16 18:30:00,787.0,900.75
7603,2017-11-16 19:30:00,604.5,698.75
7604,2017-11-16 20:30:00,438.625,514.0
7605,2017-11-16 21:30:00,248.5625,298.375
7606,2017-11-16 22:30:00,65.34375,81.625
7607,2017-11-16 23:30:00,0.0,0.0
7608,2017-11-17 00:30:00,0.0,0.0
7609,2017-11-17 01:30:00,0.0,0.0
7610,2017-11-17 02:30:00,0.0,0.0
7611,2017-11-17 03:30:00,0.0,0.0
7612,2017-11-17 04:30:00,0.0,0.0
